,Id,Name,NodeType,Fullname,Signature,Filename,Code,LineNumber,LineNumberEnd,ColumnNumber,ColumnNumberEnd,LineOfCode,NumberOfOperators,SetOfOperators,NumberOfOperands,SetOfOperands,FanIn,FanOut,McCabe,AccCyc,ConCf,ConDf,ConZc,ConRf,ConVal,Parma,ParmaIn,ParmaOut,RetType
10,360530,shape_as_vector,1,cv.dnn.cuda4dnn.csl.TensorSpan.shape_as_vector,vector<size_type> cv.dnn.cuda4dnn.csl.TensorSpan.shape_as_vector (),src\cuda4dnn\csl\tensor.hpp,"std::vector<size_type> shape_as_vector() const {
            CV_Assert(!empty());
            return std::vector<size_type>(std::begin(shape), std::end(shape));
        }",542.0,545.0,9.0,9.0,4.0,8,6,6,3,0,2,1,1,0,0,,0,2,0,0,0,vector<size_type>
11,131156,GetCachedSize,1,opencv_caffe.ConvolutionParameter.GetCachedSize,int opencv_caffe.ConvolutionParameter.GetCachedSize (),misc\caffe\opencv-caffe.pb.hpp,int GetCachedSize() const final { return _cached_size_.Get(); },8768.0,8768.0,3.0,65.0,1.0,1,1,1,1,0,1,1,1,0,0,,0,1,0,0,0,int
12,278612,descriptor,1,opencv_tensorflow.GraphDef.descriptor,Descriptor opencv_tensorflow.GraphDef.descriptor (),misc\tensorflow\graph.pb.hpp,"static const ::PROTOBUF_NAMESPACE_ID::Descriptor* descriptor() {
    return GetDescriptor();
  }",113.0,115.0,3.0,3.0,3.0,0,0,0,0,0,1,1,1,0,0,,0,0,0,0,0,Descriptor
13,426072,SliceLayerImpl,1,cv.dnn.SliceLayerImpl.SliceLayerImpl,ANY cv.dnn.SliceLayerImpl.SliceLayerImpl (LayerParams),src\layers\slice_layer.cpp,"SliceLayerImpl(const LayerParams& params)
    {
        setParamsFrom(params);
        hasSteps = false;
        axis = params.get<int>(""axis"", 1);
        num_split = params.get<int>(""num_split"", 0);
        hasDynamicShapes = params.get<bool>(""has_dynamic_shapes"", false);
        shapesInitialized = !hasDynamicShapes;

        if (params.has(""slice_point""))
        {
            CV_Assert(!params.has(""begin"") && !params.has(""size"") && !params.has(""end""));
            const DictValue &indicesValue = params.get(""slice_point"");
            int size = axis > 0 ? axis + 1 : 1;
            sliceRanges.resize(indicesValue.size() + 1,
                               std::vector<Range>(size, Range::all()));
            int prevSlice = 0;
            for (int i = 0; i < indicesValue.size(); ++i)
            {
                sliceRanges[i][size - 1].start = prevSlice;
                sliceRanges[i][size - 1].end = indicesValue.get<int>(i);
                prevSlice = sliceRanges[i][size - 1]...",148.0,223.0,5.0,5.0,76.0,58,12,45,13,0,4,3,4,0,0,,0,4,2,1,1,ANY
14,278618,GetDescriptor,1,opencv_tensorflow.GraphDef.GetDescriptor,Descriptor opencv_tensorflow.GraphDef.GetDescriptor (),misc\tensorflow\graph.pb.hpp,"static const ::PROTOBUF_NAMESPACE_ID::Descriptor* GetDescriptor() {
    return default_instance().GetMetadata().descriptor;
  }",116.0,118.0,3.0,3.0,3.0,2,1,0,0,1,1,1,1,0,0,,0,0,0,0,0,Descriptor
15,147550,descriptor,1,opencv_caffe.ScaleParameter.descriptor,Descriptor opencv_caffe.ScaleParameter.descriptor (),misc\caffe\opencv-caffe.pb.hpp,"static const ::PROTOBUF_NAMESPACE_ID::Descriptor* descriptor() {
    return GetDescriptor();
  }",15730.0,15732.0,3.0,3.0,3.0,0,0,0,0,0,1,1,1,0,0,,0,0,0,0,0,Descriptor
16,147556,GetDescriptor,1,opencv_caffe.ScaleParameter.GetDescriptor,Descriptor opencv_caffe.ScaleParameter.GetDescriptor (),misc\caffe\opencv-caffe.pb.hpp,"static const ::PROTOBUF_NAMESPACE_ID::Descriptor* GetDescriptor() {
    return default_instance().GetMetadata().descriptor;
  }",15733.0,15735.0,3.0,3.0,3.0,2,1,0,0,1,1,1,1,0,0,,0,0,0,0,0,Descriptor
17,278629,GetReflection,1,opencv_tensorflow.GraphDef.GetReflection,Reflection opencv_tensorflow.GraphDef.GetReflection (),misc\tensorflow\graph.pb.hpp,"static const ::PROTOBUF_NAMESPACE_ID::Reflection* GetReflection() {
    return default_instance().GetMetadata().reflection;
  }",119.0,121.0,3.0,3.0,3.0,2,1,0,0,0,1,1,1,0,0,,0,0,0,0,0,Reflection
18,360556,get,1,cv.dnn.cuda4dnn.csl.TensorSpan.get,pointer cv.dnn.cuda4dnn.csl.TensorSpan.get (),src\cuda4dnn\csl\tensor.hpp,pointer get() const noexcept { return ptr; },548.0,548.0,9.0,52.0,1.0,0,0,1,1,0,1,1,1,0,0,,0,1,0,0,0,pointer
19,311405,fbb_,3,opencv_tflite.UnidirectionalSequenceLSTMOptionsBuilder.fbb_,,misc\tflite\schema_generated.hpp,&fbb_,-1.0,-1.0,-1.0,-1.0,0.0,0,0,0,0,8,0,1,1,0,0,,0,0,0,0,0,
20,311406,start_,3,opencv_tflite.UnidirectionalSequenceLSTMOptionsBuilder.start_,,misc\tflite\schema_generated.hpp,start_,-1.0,-1.0,-1.0,-1.0,0.0,0,0,0,0,2,0,1,1,0,0,,0,0,0,0,0,
21,82031,ByteSizeLong,1,opencv_caffe.ScaleParameter.ByteSizeLong,size_t opencv_caffe.ScaleParameter.ByteSizeLong (),misc\caffe\opencv-caffe.pb.cc,"size_t ScaleParameter::ByteSizeLong() const {
// @@protoc_insertion_point(message_byte_size_start:opencv_caffe.ScaleParameter)
  size_t total_size = 0;

  uint32_t cached_has_bits = 0;
  // Prevent compiler warnings about cached_has_bits being unused
  (void) cached_has_bits;

  cached_has_bits = _has_bits_[0];
  if (cached_has_bits & 0x0000001fu) {
    // optional .opencv_caffe.FillerParameter filler = 3;
    if (cached_has_bits & 0x00000001u) {
      total_size += 1 +
        ::PROTOBUF_NAMESPACE_ID::internal::WireFormatLite::MessageSize(
          *filler_);
    }

    // optional .opencv_caffe.FillerParameter bias_filler = 5;
    if (cached_has_bits & 0x00000002u) {
      total_size += 1 +
        ::PROTOBUF_NAMESPACE_ID::internal::WireFormatLite::MessageSize(
          *bias_filler_);
    }

    // optional bool bias_term = 4 [default = false];
    if (cached_has_bits & 0x00000004u) {
      total_size += 1 + 1;
    }

    // optional int32 axis = 1 [default = 1];
    if (cached...",26404.0,26445.0,1.0,1.0,42.0,36,10,32,9,0,4,7,12,0,0,,0,4,0,0,0,size_t
22,278640,default_instance,1,opencv_tensorflow.GraphDef.default_instance,GraphDef opencv_tensorflow.GraphDef.default_instance (),misc\tensorflow\graph.pb.hpp,"static const GraphDef& default_instance() {
    return *internal_default_instance();
  }",122.0,124.0,3.0,3.0,3.0,1,1,0,0,2,1,1,1,0,0,,0,0,0,0,0,GraphDef
23,147567,GetReflection,1,opencv_caffe.ScaleParameter.GetReflection,Reflection opencv_caffe.ScaleParameter.GetReflection (),misc\caffe\opencv-caffe.pb.hpp,"static const ::PROTOBUF_NAMESPACE_ID::Reflection* GetReflection() {
    return default_instance().GetMetadata().reflection;
  }",15736.0,15738.0,3.0,3.0,3.0,2,1,0,0,0,1,1,1,0,0,,0,0,0,0,0,Reflection
24,360562,clear,1,cv.dnn.cuda4dnn.csl.TensorSpan.clear,void cv.dnn.cuda4dnn.csl.TensorSpan.clear (),src\cuda4dnn\csl\tensor.hpp,"void clear() noexcept {
            CV_Assert(!empty());
            ptr = nullptr;
            shape.clear();
        }",557.0,561.0,9.0,9.0,5.0,3,3,2,2,0,2,1,1,0,0,,0,2,0,0,0,void
25,311407,add_fused_activation_function,1,opencv_tflite.UnidirectionalSequenceLSTMOptionsBuilder.add_fused_activation_function,void opencv_tflite.UnidirectionalSequenceLSTMOptionsBuilder.add_fused_activation_function (ANY),misc\tflite\schema_generated.hpp,"void add_fused_activation_function(opencv_tflite::ActivationFunctionType fused_activation_function) {
    fbb_.AddElement<int8_t>(UnidirectionalSequenceLSTMOptions::VT_FUSED_ACTIVATION_FUNCTION, static_cast<int8_t>(fused_activation_function), 0);
  }",4346.0,4348.0,3.0,3.0,3.0,7,6,4,4,0,1,1,1,0,0,,0,1,2,1,1,void
26,278647,internal_default_instance,1,opencv_tensorflow.GraphDef.internal_default_instance,GraphDef opencv_tensorflow.GraphDef.internal_default_instance (),misc\tensorflow\graph.pb.hpp,"static inline const GraphDef* internal_default_instance() {
    return reinterpret_cast<const GraphDef*>(
               &_GraphDef_default_instance_);
  }",125.0,128.0,3.0,3.0,4.0,2,2,1,1,3,0,1,1,0,0,,0,0,0,0,0,GraphDef
27,147578,default_instance,1,opencv_caffe.ScaleParameter.default_instance,ScaleParameter opencv_caffe.ScaleParameter.default_instance (),misc\caffe\opencv-caffe.pb.hpp,"static const ScaleParameter& default_instance() {
    return *internal_default_instance();
  }",15739.0,15741.0,3.0,3.0,3.0,1,1,0,0,2,1,1,1,0,0,,0,0,0,0,0,ScaleParameter
28,262271,InternalSwap,1,opencv_tensorflow.AttrValue.InternalSwap,void opencv_tensorflow.AttrValue.InternalSwap (AttrValue*),misc\tensorflow\attr_value.pb.cc,"void AttrValue::InternalSwap(AttrValue* other) {
  using std::swap;
  _internal_metadata_.InternalSwap(&other->_internal_metadata_);
  swap(value_, other->value_);
  swap(_oneof_case_[0], other->_oneof_case_[0]);
}",1217.0,1222.0,1.0,1.0,6.0,7,4,6,4,0,4,1,1,0,0,,0,4,2,1,1,void
29,360576,reshape,1,cv.dnn.cuda4dnn.csl.TensorSpan.reshape,"type cv.dnn.cuda4dnn.csl.TensorSpan.reshape<ForwardItr> (ForwardItr,ForwardItr)",src\cuda4dnn\csl\tensor.hpp,"void reshape(Sizes... new_sizes_) {
            static_assert(sizeof...(Sizes) <= CSL_MAX_TENSOR_RANK, ""unsupported tensor rank"");
            static_assert(sizeof...(Sizes) > 0, ""no sizes provided"");
            std::array<std::int64_t, sizeof...(Sizes)> new_sizes = { static_cast<std::int64_t>(new_sizes_)... };
            reshape(std::begin(new_sizes), std::end(new_sizes));
        }",629.0,634.0,9.0,46.0,6.0,33,8,48,9,0,5,6,7,0,0,,0,5,2,1,1,void
30,147585,internal_default_instance,1,opencv_caffe.ScaleParameter.internal_default_instance,ScaleParameter opencv_caffe.ScaleParameter.internal_default_instance (),misc\caffe\opencv-caffe.pb.hpp,"static inline const ScaleParameter* internal_default_instance() {
    return reinterpret_cast<const ScaleParameter*>(
               &_ScaleParameter_default_instance_);
  }",15742.0,15745.0,3.0,3.0,4.0,2,2,1,1,3,0,1,1,0,0,,0,0,0,0,0,ScaleParameter
31,311427,add_cell_clip,1,opencv_tflite.UnidirectionalSequenceLSTMOptionsBuilder.add_cell_clip,void opencv_tflite.UnidirectionalSequenceLSTMOptionsBuilder.add_cell_clip (float),misc\tflite\schema_generated.hpp,"void add_cell_clip(float cell_clip) {
    fbb_.AddElement<float>(UnidirectionalSequenceLSTMOptions::VT_CELL_CLIP, cell_clip, 0.0f);
  }",4349.0,4351.0,3.0,3.0,3.0,2,1,3,3,0,1,1,1,0,0,,0,1,2,1,1,void
32,311441,add_proj_clip,1,opencv_tflite.UnidirectionalSequenceLSTMOptionsBuilder.add_proj_clip,void opencv_tflite.UnidirectionalSequenceLSTMOptionsBuilder.add_proj_clip (float),misc\tflite\schema_generated.hpp,"void add_proj_clip(float proj_clip) {
    fbb_.AddElement<float>(UnidirectionalSequenceLSTMOptions::VT_PROJ_CLIP, proj_clip, 0.0f);
  }",4352.0,4354.0,3.0,3.0,3.0,2,1,3,3,0,1,1,1,0,0,,0,1,2,1,1,void
33,65683,_InternalSerialize,1,opencv_caffe.ImageDataParameter._InternalSerialize,"uint8_t opencv_caffe.ImageDataParameter._InternalSerialize (uint8_t*,ANY*)",misc\caffe\opencv-caffe.pb.cc,"uint8_t* ImageDataParameter::_InternalSerialize(
    uint8_t* target, ::PROTOBUF_NAMESPACE_ID::io::EpsCopyOutputStream* stream) const {
  // @@protoc_insertion_point(serialize_to_array_start:opencv_caffe.ImageDataParameter)
  uint32_t cached_has_bits = 0;
  (void) cached_has_bits;

  cached_has_bits = _has_bits_[0];
  // optional string source = 1;
  if (cached_has_bits & 0x00000001u) {
    ::PROTOBUF_NAMESPACE_ID::internal::WireFormat::VerifyUTF8StringNamedField(
      this->_internal_source().data(), static_cast<int>(this->_internal_source().length()),
      ::PROTOBUF_NAMESPACE_ID::internal::WireFormat::SERIALIZE,
      ""opencv_caffe.ImageDataParameter.source"");
    target = stream->WriteStringMaybeAliased(
        1, this->_internal_source(), target);
  }

  // optional float scale = 2 [default = 1];
  if (cached_has_bits & 0x00000400u) {
    target = stream->EnsureSpace(target);
    target = ::PROTOBUF_NAMESPACE_ID::internal::WireFormatLite::WriteFloatToArray(2, this->_internal...",21377.0,21474.0,1.0,1.0,98.0,132,8,127,10,0,1,14,14,0,0,,0,1,4,2,2,uint8_t
34,262298,GetMetadata,1,opencv_tensorflow.AttrValue.GetMetadata,Metadata opencv_tensorflow.AttrValue.GetMetadata (),misc\tensorflow\attr_value.pb.cc,"::PROTOBUF_NAMESPACE_ID::Metadata AttrValue::GetMetadata() const {
  return ::PROTOBUF_NAMESPACE_ID::internal::AssignDescriptors(
      &descriptor_table_attr_5fvalue_2eproto_getter, &descriptor_table_attr_5fvalue_2eproto_once,
      file_level_metadata_attr_5fvalue_2eproto[1]);
}",1224.0,1228.0,1.0,1.0,5.0,5,3,4,4,0,2,1,1,0,0,,0,2,0,0,0,Metadata
35,311455,add_time_major,1,opencv_tflite.UnidirectionalSequenceLSTMOptionsBuilder.add_time_major,void opencv_tflite.UnidirectionalSequenceLSTMOptionsBuilder.add_time_major (bool),misc\tflite\schema_generated.hpp,"void add_time_major(bool time_major) {
    fbb_.AddElement<uint8_t>(UnidirectionalSequenceLSTMOptions::VT_TIME_MAJOR, static_cast<uint8_t>(time_major), 0);
  }",4355.0,4357.0,3.0,3.0,3.0,7,6,4,4,0,1,1,1,0,0,,0,1,2,1,1,void
36,311475,add_asymmetric_quantize_inputs,1,opencv_tflite.UnidirectionalSequenceLSTMOptionsBuilder.add_asymmetric_quantize_inputs,void opencv_tflite.UnidirectionalSequenceLSTMOptionsBuilder.add_asymmetric_quantize_inputs (bool),misc\tflite\schema_generated.hpp,"void add_asymmetric_quantize_inputs(bool asymmetric_quantize_inputs) {
    fbb_.AddElement<uint8_t>(UnidirectionalSequenceLSTMOptions::VT_ASYMMETRIC_QUANTIZE_INPUTS, static_cast<uint8_t>(asymmetric_quantize_inputs), 0);
  }",4358.0,4360.0,3.0,3.0,3.0,7,6,4,4,0,1,1,1,0,0,,0,1,2,1,1,void
37,185,arrayInt,1,cv.dnn.DictValue.arrayInt,"DictValue cv.dnn.DictValue.arrayInt<TypeIter> (TypeIter,int)",include\opencv2\dnn\dnn.inl.hpp,"DictValue DictValue::arrayInt(TypeIter begin, int size)
{
    DictValue res(Param::INT, new AutoBuffer<int64, 1>(size));
    for (int j = 0; j < size; begin++, j++)
        (*res.pi)[j] = *begin;
    return res;
}",52.0,58.0,1.0,1.0,7.0,4,4,7,5,3,0,2,2,0,0,,0,0,4,2,2,DictValue
38,262332,GetMetadata,1,opencv_tensorflow.NameAttrList_AttrEntry_DoNotUse.GetMetadata,Metadata opencv_tensorflow.NameAttrList_AttrEntry_DoNotUse.GetMetadata (),misc\tensorflow\attr_value.pb.cc,"::PROTOBUF_NAMESPACE_ID::Metadata NameAttrList_AttrEntry_DoNotUse::GetMetadata() const {
  return ::PROTOBUF_NAMESPACE_ID::internal::AssignDescriptors(
      &descriptor_table_attr_5fvalue_2eproto_getter, &descriptor_table_attr_5fvalue_2eproto_once,
      file_level_metadata_attr_5fvalue_2eproto[2]);
}",1238.0,1242.0,1.0,1.0,5.0,5,3,4,4,0,2,1,1,0,0,,0,2,0,0,0,Metadata
39,311495,add_diagonal_recurrent_tensors,1,opencv_tflite.UnidirectionalSequenceLSTMOptionsBuilder.add_diagonal_recurrent_tensors,void opencv_tflite.UnidirectionalSequenceLSTMOptionsBuilder.add_diagonal_recurrent_tensors (bool),misc\tflite\schema_generated.hpp,"void add_diagonal_recurrent_tensors(bool diagonal_recurrent_tensors) {
    fbb_.AddElement<uint8_t>(UnidirectionalSequenceLSTMOptions::VT_DIAGONAL_RECURRENT_TENSORS, static_cast<uint8_t>(diagonal_recurrent_tensors), 0);
  }",4361.0,4363.0,3.0,3.0,3.0,7,6,4,4,0,1,1,1,0,0,,0,1,2,1,1,void
40,245962,_has_bits_,3,opencv_onnx.TensorProto_Segment._has_bits_,,misc\onnx\opencv-onnx.pb.hpp,_has_bits_,-1.0,-1.0,-1.0,-1.0,0.0,0,0,0,0,9,0,1,1,0,0,,0,0,0,0,0,
41,245963,_cached_size_,3,opencv_onnx.TensorProto_Segment._cached_size_,,misc\onnx\opencv-onnx.pb.hpp,_cached_size_,-1.0,-1.0,-1.0,-1.0,0.0,0,0,0,0,3,0,1,1,0,0,,0,0,0,0,0,
42,245964,begin_,3,opencv_onnx.TensorProto_Segment.begin_,,misc\onnx\opencv-onnx.pb.hpp,begin_,-1.0,-1.0,-1.0,-1.0,0.0,0,0,0,0,10,0,1,1,0,0,,0,0,0,0,0,
43,245965,end_,3,opencv_onnx.TensorProto_Segment.end_,,misc\onnx\opencv-onnx.pb.hpp,end_,-1.0,-1.0,-1.0,-1.0,0.0,0,0,0,0,9,0,1,1,0,0,,0,0,0,0,0,
44,311515,UnidirectionalSequenceLSTMOptionsBuilder,1,opencv_tflite.UnidirectionalSequenceLSTMOptionsBuilder.UnidirectionalSequenceLSTMOptionsBuilder,ANY opencv_tflite.UnidirectionalSequenceLSTMOptionsBuilder.UnidirectionalSequenceLSTMOptionsBuilder (ANY),misc\tflite\schema_generated.hpp,"explicit UnidirectionalSequenceLSTMOptionsBuilder(::flatbuffers::FlatBufferBuilder &_fbb)
        : fbb_(_fbb) {
    start_ = fbb_.StartTable();
  }",4364.0,4367.0,3.0,3.0,4.0,2,2,2,2,0,2,1,1,0,0,,0,2,2,1,1,ANY
45,344284,val_,3,opencv_test.Conv1DParamID.val_,,perf\perf_convolution1d.cpp,val_,-1.0,-1.0,-1.0,-1.0,0.0,0,0,0,0,1,0,1,1,0,0,,0,0,0,0,0,
46,344290,operator int,1,opencv_test.Conv1DParamID.operator int,ANY opencv_test.Conv1DParamID.operator int (),perf\perf_convolution1d.cpp,operator int() const { return val_; },37.0,37.0,5.0,41.0,1.0,0,0,1,1,0,1,1,1,0,0,,0,1,0,0,0,ANY
47,311526,Finish,1,opencv_tflite.UnidirectionalSequenceLSTMOptionsBuilder.Finish,Offset<UnidirectionalSequenceLSTMOptions> opencv_tflite.UnidirectionalSequenceLSTMOptionsBuilder.Finish (),misc\tflite\schema_generated.hpp,"::flatbuffers::Offset<UnidirectionalSequenceLSTMOptions> Finish() {
    const auto end = fbb_.EndTable(start_);
    auto o = ::flatbuffers::Offset<UnidirectionalSequenceLSTMOptions>(end);
    return o;
  }",4368.0,4372.0,3.0,3.0,5.0,6,4,8,6,0,2,1,1,0,0,,0,2,0,0,0,Offset<UnidirectionalSequenceLSTMOptions>
48,442605,useFirstAvailable,1,cv.dnn.ocl4dnn.OCL4DNNConvSpatial<float>.useFirstAvailable,"void cv.dnn.ocl4dnn.OCL4DNNConvSpatial<float>.useFirstAvailable<> (UMat,UMat,UMat,UMat,int32_t,UMat)",src\ocl4dnn\src\ocl4dnn_conv_spatial.cpp,"void OCL4DNNConvSpatial<float>::useFirstAvailable(const UMat &bottom,
                                                  UMat &top,
                                                  const UMat &weight,
                                                  const UMat &bias,
                                                  int32_t numImages,
                                                  UMat &verifyTop)
{
    std::vector< cv::Ptr<tunerParam> > tunerItems;
    generateTunerItems(tunerItems);
    tunerItems.push_back(makePtr<tunerParam>(KERNEL_TYPE_BASIC, 1, 1, 1));

    for (int i = 0; i < tunerItems.size(); i++)
    {
        if (createConvolutionKernel(tunerItems[i]->kernelType,
                                    tunerItems[i]->blockWidth,
                                    tunerItems[i]->blockHeight,
                                    tunerItems[i]->blockDepth))
        {
            CV_Assert(!kernelQueue.empty());  // basic kernel must be available
            int kernelIdx = k...",1571.0,1631.0,1.0,1.0,61.0,64,14,71,27,0,2,12,32,0,0,,0,2,12,6,6,void
49,278772,GetCachedSize,1,opencv_tensorflow.GraphDef.GetCachedSize,int opencv_tensorflow.GraphDef.GetCachedSize (),misc\tensorflow\graph.pb.hpp,int GetCachedSize() const final { return _cached_size_.Get(); },173.0,173.0,3.0,65.0,1.0,1,1,1,1,0,1,1,1,0,0,,0,1,0,0,0,int
