2,NAMESPACE_BLOCK,<empty>,,<unknown>,<global>,,<global>,1
17144,NAMESPACE_BLOCK,"namespace
{
    struct TestRow
    {
        std::wstring_view text;
        bool wrap;
    };

    struct TestBuffer
    {
        til::size size;
        std::vector<TestRow> rows;
        til::point cursor;
    };

    struct TestCase
    {
        std::wstring_view name;
        std::vector<TestBuffer> buffers;
    };

    static const TestCase testCases[] = {
        TestCase{
            L""No reflow required"",
            {
                TestBuffer{
                    { 6, 5 },
                    {
                        { L""AB    "", false },
                        { L""$     "", false },
                        { L""CD    "", false },
                        { L""EFG   "", false },
                        { L""      "", false },
                    },
                    { 0, 1 }, // cursor on $
                },
                TestBuffer{
                    { 5, 5 }, // reduce width by 1
                    {
                        { L""AB   "", false },
                    ...",1,buffer\out\ut_textbuffer\ReflowTests.cpp,anonymous_namespace_0,28,,2
18821,NAMESPACE_BLOCK,<empty>,,buffer\out\ut_textbuffer\TextAttributeTests.cpp,buffer\out\ut_textbuffer\TextAttributeTests.cpp:<global>,,<global>,1
20206,NAMESPACE_BLOCK,<empty>,,buffer\out\ut_textbuffer\TextColorTests.cpp,buffer\out\ut_textbuffer\TextColorTests.cpp:<global>,,<global>,1
20959,NAMESPACE_BLOCK,<empty>,,buffer\out\ut_textbuffer\precomp.cpp,buffer\out\ut_textbuffer\precomp.cpp:<global>,,<global>,1
20974,NAMESPACE_BLOCK,<empty>,,buffer\out\ut_textbuffer\precomp.hpp,buffer\out\ut_textbuffer\precomp.hpp:<global>,,<global>,1
21051,NAMESPACE_BLOCK,<empty>,,cascadia\ElevateShim\elevate-shim.cpp,cascadia\ElevateShim\elevate-shim.cpp:<global>,,<global>,1
21164,NAMESPACE_BLOCK,<empty>,,cascadia\ElevateShim\resource.hpp,cascadia\ElevateShim\resource.hpp:<global>,,<global>,1
21179,NAMESPACE_BLOCK,<empty>,,cascadia\LocalTests_SettingsModel\ColorSchemeTests.cpp,cascadia\LocalTests_SettingsModel\ColorSchemeTests.cpp:<global>,,<global>,1
21183,NAMESPACE_BLOCK,"namespace SettingsModelLocalTests
{
    // TODO:microsoft/terminal#3838:
    // Unfortunately, these tests _WILL NOT_ work in our CI. We're waiting for
    // an updated TAEF that will let us install framework packages when the test
    // package is deployed. Until then, these tests won't deploy in CI.

    class ColorSchemeTests : public JsonTestClass
    {
        // Use a custom AppxManifest to ensure that we can activate winrt types
        // from our test. This property will tell taef to manually use this as
        // the AppxManifest for this test class.
        // This does not yet work for anything XAML-y. See TabTests.cpp for more
        // details on that.
        BEGIN_TEST_CLASS(ColorSchemeTests)
            TEST_CLASS_PROPERTY(L""RunAs"", L""UAP"")
            TEST_CLASS_PROPERTY(L""UAP:AppXManifest"", L""TestHostAppXManifest.xml"")
        END_TEST_CLASS()

        TEST_METHOD(ParseSimpleColorScheme);
        TEST_METHOD(LayerColorSchemesOnArray);
        TEST_METHOD(Updat...",1,cascadia\LocalTests_SettingsModel\ColorSchemeTests.cpp,SettingsModelLocalTests,18,SettingsModelLocalTests,1
21878,NAMESPACE_BLOCK,<empty>,,cascadia\LocalTests_SettingsModel\CommandTests.cpp,cascadia\LocalTests_SettingsModel\CommandTests.cpp:<global>,,<global>,1
21882,NAMESPACE_BLOCK,"namespace SettingsModelLocalTests
{
    // TODO:microsoft/terminal#3838:
    // Unfortunately, these tests _WILL NOT_ work in our CI. We're waiting for
    // an updated TAEF that will let us install framework packages when the test
    // package is deployed. Until then, these tests won't deploy in CI.

    class CommandTests : public JsonTestClass
    {
        // Use a custom AppxManifest to ensure that we can activate winrt types
        // from our test. This property will tell taef to manually use this as
        // the AppxManifest for this test class.
        // This does not yet work for anything XAML-y. See TabTests.cpp for more
        // details on that.
        BEGIN_TEST_CLASS(CommandTests)
            TEST_CLASS_PROPERTY(L""RunAs"", L""UAP"")
            TEST_CLASS_PROPERTY(L""UAP:AppXManifest"", L""TestHostAppXManifest.xml"")
        END_TEST_CLASS()

        TEST_METHOD(ManyCommandsSameAction);
        TEST_METHOD(LayerCommand);
        TEST_METHOD(TestSplitPaneArgs);
     ...",1,cascadia\LocalTests_SettingsModel\CommandTests.cpp,SettingsModelLocalTests,18,SettingsModelLocalTests,1
24268,NAMESPACE_BLOCK,<empty>,,cascadia\LocalTests_SettingsModel\DeserializationTests.cpp,cascadia\LocalTests_SettingsModel\DeserializationTests.cpp:<global>,,<global>,1
24272,NAMESPACE_BLOCK,"namespace SettingsModelLocalTests
{
    // TODO:microsoft/terminal#3838:
    // Unfortunately, these tests _WILL NOT_ work in our CI. We're waiting for
    // an updated TAEF that will let us install framework packages when the test
    // package is deployed. Until then, these tests won't deploy in CI.

    class DeserializationTests : public JsonTestClass
    {
        // Use a custom AppxManifest to ensure that we can activate winrt types
        // from our test. This property will tell taef to manually use this as
        // the AppxManifest for this test class.
        // This does not yet work for anything XAML-y. See TabTests.cpp for more
        // details on that.
        BEGIN_TEST_CLASS(DeserializationTests)
            TEST_CLASS_PROPERTY(L""RunAs"", L""UAP"")
            TEST_CLASS_PROPERTY(L""UAP:AppXManifest"", L""TestHostAppXManifest.xml"")
        END_TEST_CLASS()

        TEST_METHOD(ValidateProfilesExist);
        TEST_METHOD(ValidateDefaultProfileExists);
        TEST_M...",1,cascadia\LocalTests_SettingsModel\DeserializationTests.cpp,SettingsModelLocalTests,22,SettingsModelLocalTests,2
29107,NAMESPACE_BLOCK,<empty>,,cascadia\LocalTests_SettingsModel\JsonTestClass.hpp,cascadia\LocalTests_SettingsModel\JsonTestClass.hpp:<global>,,<global>,1
29239,NAMESPACE_BLOCK,<empty>,,cascadia\LocalTests_SettingsModel\KeyBindingsTests.cpp,cascadia\LocalTests_SettingsModel\KeyBindingsTests.cpp:<global>,,<global>,1
29243,NAMESPACE_BLOCK,"namespace SettingsModelLocalTests
{
    // TODO:microsoft/terminal#3838:
    // Unfortunately, these tests _WILL NOT_ work in our CI. We're waiting for
    // an updated TAEF that will let us install framework packages when the test
    // package is deployed. Until then, these tests won't deploy in CI.

    class KeyBindingsTests : public JsonTestClass
    {
        // Use a custom AppxManifest to ensure that we can activate winrt types
        // from our test. This property will tell taef to manually use this as
        // the AppxManifest for this test class.
        // This does not yet work for anything XAML-y. See TabTests.cpp for more
        // details on that.
        BEGIN_TEST_CLASS(KeyBindingsTests)
            TEST_CLASS_PROPERTY(L""RunAs"", L""UAP"")
            TEST_CLASS_PROPERTY(L""UAP:AppXManifest"", L""TestHostAppXManifest.xml"")
        END_TEST_CLASS()

        TEST_METHOD(KeyChords);
        TEST_METHOD(ManyKeysSameAction);
        TEST_METHOD(LayerKeybindings);
     ...",1,cascadia\LocalTests_SettingsModel\KeyBindingsTests.cpp,SettingsModelLocalTests,20,SettingsModelLocalTests,2
32369,NAMESPACE_BLOCK,<empty>,,cascadia\LocalTests_SettingsModel\NewTabMenuTests.cpp,cascadia\LocalTests_SettingsModel\NewTabMenuTests.cpp:<global>,,<global>,1
32373,NAMESPACE_BLOCK,"namespace SettingsModelLocalTests
{
    // TODO:microsoft/terminal#3838:
    // Unfortunately, these tests _WILL NOT_ work in our CI. We're waiting for
    // an updated TAEF that will let us install framework packages when the test
    // package is deployed. Until then, these tests won't deploy in CI.

    class NewTabMenuTests : public JsonTestClass
    {
        // Use a custom AppxManifest to ensure that we can activate winrt types
        // from our test. This property will tell taef to manually use this as
        // the AppxManifest for this test class.
        // This does not yet work for anything XAML-y. See TabTests.cpp for more
        // details on that.
        BEGIN_TEST_CLASS(NewTabMenuTests)
            TEST_CLASS_PROPERTY(L""RunAs"", L""UAP"")
            TEST_CLASS_PROPERTY(L""UAP:AppXManifest"", L""TestHostAppXManifest.xml"")
        END_TEST_CLASS()

        TEST_METHOD(DefaultsToRemainingProfiles);
        TEST_METHOD(ParseEmptyFolder);
    };

    void NewTabMenuTes...",1,cascadia\LocalTests_SettingsModel\NewTabMenuTests.cpp,SettingsModelLocalTests,21,SettingsModelLocalTests,1
32596,NAMESPACE_BLOCK,<empty>,,cascadia\LocalTests_SettingsModel\ProfileTests.cpp,cascadia\LocalTests_SettingsModel\ProfileTests.cpp:<global>,,<global>,1
32600,NAMESPACE_BLOCK,"namespace SettingsModelLocalTests
{
    // TODO:microsoft/terminal#3838:
    // Unfortunately, these tests _WILL NOT_ work in our CI. We're waiting for
    // an updated TAEF that will let us install framework packages when the test
    // package is deployed. Until then, these tests won't deploy in CI.

    class ProfileTests : public JsonTestClass
    {
        // Use a custom AppxManifest to ensure that we can activate winrt types
        // from our test. This property will tell taef to manually use this as
        // the AppxManifest for this test class.
        // This does not yet work for anything XAML-y. See TabTests.cpp for more
        // details on that.
        BEGIN_TEST_CLASS(ProfileTests)
            TEST_CLASS_PROPERTY(L""RunAs"", L""UAP"")
            TEST_CLASS_PROPERTY(L""UAP:AppXManifest"", L""TestHostAppXManifest.xml"")
        END_TEST_CLASS()

        TEST_METHOD(ProfileGeneratesGuid);
        TEST_METHOD(LayerProfileProperties);
        TEST_METHOD(LayerProfileIcon)...",1,cascadia\LocalTests_SettingsModel\ProfileTests.cpp,SettingsModelLocalTests,18,SettingsModelLocalTests,1
33932,NAMESPACE_BLOCK,<empty>,,cascadia\LocalTests_SettingsModel\SerializationTests.cpp,cascadia\LocalTests_SettingsModel\SerializationTests.cpp:<global>,,<global>,1
33936,NAMESPACE_BLOCK,"namespace SettingsModelLocalTests
{
    // TODO:microsoft/terminal#3838:
    // Unfortunately, these tests _WILL NOT_ work in our CI. We're waiting for
    // an updated TAEF that will let us install framework packages when the test
    // package is deployed. Until then, these tests won't deploy in CI.

    class SerializationTests : public JsonTestClass
    {
        // Use a custom AppxManifest to ensure that we can activate winrt types
        // from our test. This property will tell taef to manually use this as
        // the AppxManifest for this test class.
        // This does not yet work for anything XAML-y. See TabTests.cpp for more
        // details on that.
        BEGIN_TEST_CLASS(SerializationTests)
            TEST_CLASS_PROPERTY(L""RunAs"", L""UAP"")
            TEST_CLASS_PROPERTY(L""UAP:AppXManifest"", L""TestHostAppXManifest.xml"")
        END_TEST_CLASS()

        TEST_METHOD(GlobalSettings);
        TEST_METHOD(Profile);
        TEST_METHOD(ColorScheme);
        TEST...",1,cascadia\LocalTests_SettingsModel\SerializationTests.cpp,SettingsModelLocalTests,19,SettingsModelLocalTests,1
34584,NAMESPACE_BLOCK,<empty>,,cascadia\LocalTests_SettingsModel\TerminalSettingsTests.cpp,cascadia\LocalTests_SettingsModel\TerminalSettingsTests.cpp:<global>,,<global>,1
34587,NAMESPACE_BLOCK,"namespace SettingsModelLocalTests
{
    // TODO:microsoft/terminal#3838:
    // Unfortunately, these tests _WILL NOT_ work in our CI. We're waiting for
    // an updated TAEF that will let us install framework packages when the test
    // package is deployed. Until then, these tests won't deploy in CI.

    class TerminalSettingsTests
    {
        // Use a custom AppxManifest to ensure that we can activate winrt types
        // from our test. This property will tell taef to manually use this as
        // the AppxManifest for this test class.
        // This does not yet work for anything XAML-y. See TabTests.cpp for more
        // details on that.
        BEGIN_TEST_CLASS(TerminalSettingsTests)
            TEST_CLASS_PROPERTY(L""RunAs"", L""UAP"")
            TEST_CLASS_PROPERTY(L""UAP:AppXManifest"", L""TestHostAppXManifest.xml"")
        END_TEST_CLASS()

        TEST_METHOD(TryCreateWinRTType);
        TEST_METHOD(TestTerminalArgsForBinding);
        TEST_METHOD(CommandLineToArgvW);...",1,cascadia\LocalTests_SettingsModel\TerminalSettingsTests.cpp,SettingsModelLocalTests,19,SettingsModelLocalTests,1
37962,NAMESPACE_BLOCK,<empty>,,cascadia\LocalTests_SettingsModel\TestUtils.hpp,cascadia\LocalTests_SettingsModel\TestUtils.hpp:<global>,,<global>,1
38079,NAMESPACE_BLOCK,<empty>,,cascadia\LocalTests_SettingsModel\ThemeTests.cpp,cascadia\LocalTests_SettingsModel\ThemeTests.cpp:<global>,,<global>,1
38083,NAMESPACE_BLOCK,"namespace SettingsModelLocalTests
{
    // TODO:microsoft/terminal#3838:
    // Unfortunately, these tests _WILL NOT_ work in our CI. We're waiting for
    // an updated TAEF that will let us install framework packages when the test
    // package is deployed. Until then, these tests won't deploy in CI.

    class ThemeTests : public JsonTestClass
    {
        // Use a custom AppxManifest to ensure that we can activate winrt types
        // from our test. This property will tell taef to manually use this as
        // the AppxManifest for this test class.
        // This does not yet work for anything XAML-y. See TabTests.cpp for more
        // details on that.
        BEGIN_TEST_CLASS(ThemeTests)
            TEST_CLASS_PROPERTY(L""RunAs"", L""UAP"")
            TEST_CLASS_PROPERTY(L""UAP:AppXManifest"", L""TestHostAppXManifest.xml"")
        END_TEST_CLASS()

        TEST_METHOD(ParseSimpleTheme);
        TEST_METHOD(ParseEmptyTheme);
        TEST_METHOD(ParseNoWindowTheme);
        TES...",1,cascadia\LocalTests_SettingsModel\ThemeTests.cpp,SettingsModelLocalTests,20,SettingsModelLocalTests,1
38816,NAMESPACE_BLOCK,<empty>,,cascadia\LocalTests_SettingsModel\pch.cpp,cascadia\LocalTests_SettingsModel\pch.cpp:<global>,,<global>,1
38891,NAMESPACE_BLOCK,<empty>,,cascadia\LocalTests_SettingsModel\pch.hpp,cascadia\LocalTests_SettingsModel\pch.hpp:<global>,,<global>,1
39075,NAMESPACE_BLOCK,<empty>,,cascadia\LocalTests_TerminalApp\CommandlineTest.cpp,cascadia\LocalTests_TerminalApp\CommandlineTest.cpp:<global>,,<global>,1
39078,NAMESPACE_BLOCK,"namespace winrt
{
    namespace appImpl = TerminalApp::implementation;
}",1,cascadia\LocalTests_TerminalApp\CommandlineTest.cpp,winrt,22,winrt,1
39079,NAMESPACE_BLOCK,namespace appImpl = TerminalApp::implementation;,5,cascadia\LocalTests_TerminalApp\CommandlineTest.cpp,TerminalApp.implementation,24,appImpl,1
39080,NAMESPACE_BLOCK,"namespace TerminalAppLocalTests
{
    // TODO:microsoft/terminal#3838:
    // Unfortunately, these tests _WILL NOT_ work in our CI. We're waiting for
    // an updated TAEF that will let us install framework packages when the test
    // package is deployed. Until then, these tests won't deploy in CI.
    class CommandlineTest
    {
        // Use a custom AppxManifest to ensure that we can activate winrt types
        // from our test. This property will tell taef to manually use this as
        // the AppxManifest for this test class.
        // This does not yet work for anything XAML-y. See TabTests.cpp for more
        // details on that.
        BEGIN_TEST_CLASS(CommandlineTest)
            TEST_CLASS_PROPERTY(L""RunAs"", L""UAP"")
            TEST_CLASS_PROPERTY(L""UAP:AppXManifest"", L""TestHostAppXManifest.xml"")
        END_TEST_CLASS()

        TEST_METHOD(ParseSimpleCommandline);
        TEST_METHOD(ParseTrickyCommandlines);
        TEST_METHOD(TestEscapeDelimiters);

        TE...",1,cascadia\LocalTests_TerminalApp\CommandlineTest.cpp,TerminalAppLocalTests,27,TerminalAppLocalTests,2
49528,NAMESPACE_BLOCK,<empty>,,cascadia\LocalTests_TerminalApp\CppWinrtTailored.hpp,cascadia\LocalTests_TerminalApp\CppWinrtTailored.hpp:<global>,,<global>,1
49537,NAMESPACE_BLOCK,"namespace details
{
    class Event
    {
    public:
        Event() :
            m_handle(::CreateEvent(nullptr, FALSE, FALSE, nullptr))
        {
        }

        ~Event()
        {
            if (IsValid())
            {
                ::CloseHandle(m_handle);
            }
        }

        void Set()
        {
            ::SetEvent(m_handle);
        }

        HRESULT Wait()
        {
            return Thread_Wait_For(m_handle, INFINITE);
        }

        bool IsValid()
        {
            return m_handle != nullptr;
        }

        HANDLE m_handle;
    };
}",1,cascadia\LocalTests_TerminalApp\CppWinrtTailored.hpp,details,21,details,2
50919,NAMESPACE_BLOCK,<empty>,,cascadia\LocalTests_TerminalApp\FilteredCommandTests.cpp,cascadia\LocalTests_TerminalApp\FilteredCommandTests.cpp:<global>,,<global>,1
50922,NAMESPACE_BLOCK,"namespace TerminalAppLocalTests
{
    class FilteredCommandTests
    {
        BEGIN_TEST_CLASS(FilteredCommandTests)
            TEST_CLASS_PROPERTY(L""RunAs"", L""UAP"")
            TEST_CLASS_PROPERTY(L""UAP:AppXManifest"", L""TestHostAppXManifest.xml"")
        END_TEST_CLASS()

        TEST_METHOD(VerifyHighlighting);
        TEST_METHOD(VerifyWeight);
        TEST_METHOD(VerifyCompare);
        TEST_METHOD(VerifyCompareIgnoreCase);
    };

    void FilteredCommandTests::VerifyHighlighting()
    {
        auto result = RunOnUIThread([]() {
            const auto paletteItem{ winrt::make<winrt::TerminalApp::implementation::CommandLinePaletteItem>(L""AAAAAABBBBBBCCC"") };
            {
                Log::Comment(L""Testing command name segmentation with no filter"");
                const auto filteredCommand = winrt::make_self<winrt::TerminalApp::implementation::FilteredCommand>(paletteItem);
                auto segments = filteredCommand->_computeHighlightedName().Segments();
          ...",1,cascadia\LocalTests_TerminalApp\FilteredCommandTests.cpp,TerminalAppLocalTests,16,TerminalAppLocalTests,1
50981,NAMESPACE_BLOCK,<empty>,,cascadia\LocalTests_TerminalApp\SettingsTests.cpp,cascadia\LocalTests_TerminalApp\SettingsTests.cpp:<global>,,<global>,1
50985,NAMESPACE_BLOCK,"namespace TerminalAppLocalTests
{
    static constexpr std::wstring_view inboxSettings{ LR""({
        ""schemes"": [{
            ""name"": ""Campbell"",
            ""foreground"": ""#CCCCCC"",
            ""background"": ""#0C0C0C"",
            ""cursorColor"": ""#FFFFFF"",
            ""black"": ""#0C0C0C"",
            ""red"": ""#C50F1F"",
            ""green"": ""#13A10E"",
            ""yellow"": ""#C19C00"",
            ""blue"": ""#0037DA"",
            ""purple"": ""#881798"",
            ""cyan"": ""#3A96DD"",
            ""white"": ""#CCCCCC"",
            ""brightBlack"": ""#767676"",
            ""brightRed"": ""#E74856"",
            ""brightGreen"": ""#16C60C"",
            ""brightYellow"": ""#F9F1A5"",
            ""brightBlue"": ""#3B78FF"",
            ""brightPurple"": ""#B4009E"",
            ""brightCyan"": ""#61D6D6"",
            ""brightWhite"": ""#F2F2F2""
        }]
    })"" };

    // TODO:microsoft/terminal#3838:
    // Unfortunately, these tests _WILL NOT_ work in our CI. We're waiting for
    // an updated TAEF that will let us ins...",1,cascadia\LocalTests_TerminalApp\SettingsTests.cpp,TerminalAppLocalTests,17,TerminalAppLocalTests,1
59478,NAMESPACE_BLOCK,<empty>,,cascadia\LocalTests_TerminalApp\TabTests.cpp,cascadia\LocalTests_TerminalApp\TabTests.cpp:<global>,,<global>,1
59481,NAMESPACE_BLOCK,"namespace winrt
{
    namespace MUX = Microsoft::UI::Xaml;
    namespace WUX = Windows::UI::Xaml;
    using IInspectable = Windows::Foundation::IInspectable;
}",1,cascadia\LocalTests_TerminalApp\TabTests.cpp,winrt,33,winrt,1
59482,NAMESPACE_BLOCK,namespace MUX = Microsoft::UI::Xaml;,5,cascadia\LocalTests_TerminalApp\TabTests.cpp,Microsoft.UI.Xaml,35,MUX,1
59483,NAMESPACE_BLOCK,namespace WUX = Windows::UI::Xaml;,5,cascadia\LocalTests_TerminalApp\TabTests.cpp,Windows.UI.Xaml,36,WUX,2
59485,NAMESPACE_BLOCK,"namespace TerminalAppLocalTests
{
    // TODO:microsoft/terminal#3838:
    // Unfortunately, these tests _WILL NOT_ work in our CI. We're waiting for
    // an updated TAEF that will let us install framework packages when the test
    // package is deployed. Until then, these tests won't deploy in CI.

    class TabTests
    {
        // For this set of tests, we need to activate some XAML content. For
        // release builds, the application runs as a centennial application,
        // which lets us run full trust, and means that we need to use XAML
        // Islands to host our UI. However, in these tests, we don't really need
        // to run full trust - we just need to get some UI elements created. So
        // we can just rely on the normal UWP activation to create us.
        //
        // IMPORTANTLY! When tests need to make XAML objects, or do XAML things,
        // make sure to use RunOnUIThread. This helper will dispatch a lambda to
        // be run on the UI threa...",1,cascadia\LocalTests_TerminalApp\TabTests.cpp,TerminalAppLocalTests,40,TerminalAppLocalTests,2
60898,NAMESPACE_BLOCK,<empty>,,cascadia\LocalTests_TerminalApp\TestHostApp\UnitTestApp.xaml.cpp,cascadia\LocalTests_TerminalApp\TestHostApp\UnitTestApp.xaml.cpp:<global>,,<global>,1
