41104,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,13959,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
42558,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,14371,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
43445,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,14643,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
44258,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,14902,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
45125,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,15168,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
45820,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,15398,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
46766,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,15693,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
47627,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,15969,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
48298,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,16199,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
51249,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,16957,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
51957,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,17183,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
53840,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,17711,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
54623,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,17970,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
56287,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,18451,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
56958,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,18681,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
58346,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,19043,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
59228,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,19315,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
59740,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,19505,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
60928,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,19861,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
61698,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,20120,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
62395,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,20350,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
63374,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,20645,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
64013,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,20864,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
64560,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,21060,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
66754,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,21668,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
67393,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,21887,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
68690,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,22272,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
69207,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,22457,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
69977,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,22716,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
71202,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,23081,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
72174,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,23370,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
72954,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,23629,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
73529,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,23836,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
75549,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,24387,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
76317,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,24646,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
77534,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,25015,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
78702,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,25368,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
79520,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,25633,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
80283,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,25876,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
81194,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,26158,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
82375,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,26515,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
82922,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,26711,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
83798,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,26977,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
84513,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,27213,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
85060,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,27409,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
85755,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,27639,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
86267,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,27829,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
88647,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,28491,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
89552,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,28766,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
97178,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,30790,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
102839,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,32288,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
103597,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,32537,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
104898,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,32930,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
105759,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,33196,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
107263,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,33614,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
108180,METHOD_REF,1,,descriptor_table_opencv_2dcaffe_2eproto_getter,8,,33897,descriptor_table_opencv_2dcaffe_2eproto_getter,1,,DescriptorTable
225874,METHOD_REF,1,,descriptor_table_opencv_2donnx_2eproto_getter,8,,1415,descriptor_table_opencv_2donnx_2eproto_getter,1,,DescriptorTable
226919,METHOD_REF,1,,descriptor_table_opencv_2donnx_2eproto_getter,8,,1743,descriptor_table_opencv_2donnx_2eproto_getter,1,,DescriptorTable
228785,METHOD_REF,1,,descriptor_table_opencv_2donnx_2eproto_getter,8,,2250,descriptor_table_opencv_2donnx_2eproto_getter,1,,DescriptorTable
230887,METHOD_REF,1,,descriptor_table_opencv_2donnx_2eproto_getter,8,,2825,descriptor_table_opencv_2donnx_2eproto_getter,1,,DescriptorTable
231766,METHOD_REF,1,,descriptor_table_opencv_2donnx_2eproto_getter,8,,3107,descriptor_table_opencv_2donnx_2eproto_getter,1,,DescriptorTable
233380,METHOD_REF,1,,descriptor_table_opencv_2donnx_2eproto_getter,8,,3554,descriptor_table_opencv_2donnx_2eproto_getter,1,,DescriptorTable
234138,METHOD_REF,1,,descriptor_table_opencv_2donnx_2eproto_getter,8,,3791,descriptor_table_opencv_2donnx_2eproto_getter,1,,DescriptorTable
236652,METHOD_REF,1,,descriptor_table_opencv_2donnx_2eproto_getter,8,,4466,descriptor_table_opencv_2donnx_2eproto_getter,1,,DescriptorTable
237603,METHOD_REF,1,,descriptor_table_opencv_2donnx_2eproto_getter,8,,4792,descriptor_table_opencv_2donnx_2eproto_getter,1,,DescriptorTable
238120,METHOD_REF,1,,descriptor_table_opencv_2donnx_2eproto_getter,8,,4977,descriptor_table_opencv_2donnx_2eproto_getter,1,,DescriptorTable
238907,METHOD_REF,1,,descriptor_table_opencv_2donnx_2eproto_getter,8,,5232,descriptor_table_opencv_2donnx_2eproto_getter,1,,DescriptorTable
239796,METHOD_REF,1,,descriptor_table_opencv_2donnx_2eproto_getter,8,,5542,descriptor_table_opencv_2donnx_2eproto_getter,1,,DescriptorTable
240583,METHOD_REF,1,,descriptor_table_opencv_2donnx_2eproto_getter,8,,5797,descriptor_table_opencv_2donnx_2eproto_getter,1,,DescriptorTable
260461,METHOD_REF,1,,descriptor_table_attr_5fvalue_2eproto_getter,8,,592,descriptor_table_attr_5fvalue_2eproto_getter,1,,DescriptorTable
262308,METHOD_REF,1,,descriptor_table_attr_5fvalue_2eproto_getter,8,,1226,descriptor_table_attr_5fvalue_2eproto_getter,1,,DescriptorTable
262342,METHOD_REF,1,,descriptor_table_attr_5fvalue_2eproto_getter,8,,1240,descriptor_table_attr_5fvalue_2eproto_getter,1,,DescriptorTable
263296,METHOD_REF,1,,descriptor_table_attr_5fvalue_2eproto_getter,8,,1516,descriptor_table_attr_5fvalue_2eproto_getter,1,,DescriptorTable
268807,METHOD_REF,1,,descriptor_table_function_2eproto_getter,8,,405,descriptor_table_function_2eproto_getter,1,,DescriptorTable
268841,METHOD_REF,1,,descriptor_table_function_2eproto_getter,8,,419,descriptor_table_function_2eproto_getter,1,,DescriptorTable
270427,METHOD_REF,1,,descriptor_table_function_2eproto_getter,8,,812,descriptor_table_function_2eproto_getter,1,,DescriptorTable
271121,METHOD_REF,1,,descriptor_table_function_2eproto_getter,8,,1046,descriptor_table_function_2eproto_getter,1,,DescriptorTable
271960,METHOD_REF,1,,descriptor_table_function_2eproto_getter,8,,1298,descriptor_table_function_2eproto_getter,1,,DescriptorTable
276717,METHOD_REF,1,,descriptor_table_graph_2eproto_getter,8,,456,descriptor_table_graph_2eproto_getter,1,,DescriptorTable
276751,METHOD_REF,1,,descriptor_table_graph_2eproto_getter,8,,470,descriptor_table_graph_2eproto_getter,1,,DescriptorTable
278379,METHOD_REF,1,,descriptor_table_graph_2eproto_getter,8,,885,descriptor_table_graph_2eproto_getter,1,,DescriptorTable
282775,METHOD_REF,1,,descriptor_table_op_5fdef_2eproto_getter,8,,689,descriptor_table_op_5fdef_2eproto_getter,1,,DescriptorTable
284479,METHOD_REF,1,,descriptor_table_op_5fdef_2eproto_getter,8,,1144,descriptor_table_op_5fdef_2eproto_getter,1,,DescriptorTable
286608,METHOD_REF,1,,descriptor_table_op_5fdef_2eproto_getter,8,,1689,descriptor_table_op_5fdef_2eproto_getter,1,,DescriptorTable
287333,METHOD_REF,1,,descriptor_table_op_5fdef_2eproto_getter,8,,1918,descriptor_table_op_5fdef_2eproto_getter,1,,DescriptorTable
287850,METHOD_REF,1,,descriptor_table_op_5fdef_2eproto_getter,8,,2103,descriptor_table_op_5fdef_2eproto_getter,1,,DescriptorTable
295629,METHOD_REF,1,,descriptor_table_tensor_2eproto_getter,8,,738,descriptor_table_tensor_2eproto_getter,1,,DescriptorTable
298962,METHOD_REF,1,,descriptor_table_tensor_5fshape_2eproto_getter,8,,327,descriptor_table_tensor_5fshape_2eproto_getter,1,,DescriptorTable
299585,METHOD_REF,1,,descriptor_table_tensor_5fshape_2eproto_getter,8,,538,descriptor_table_tensor_5fshape_2eproto_getter,1,,DescriptorTable
302203,METHOD_REF,1,,descriptor_table_versions_2eproto_getter,8,,329,descriptor_table_versions_2eproto_getter,1,,DescriptorTable
346220,METHOD_REF,2,,"[os](const std::vector<int>& shape, const std::string tag) {
        if (shape.empty()) {
            return ;
        }

        *os << tag << ""=["";
        for (size_t i = 0; i < shape.size(); ++i) {
            if (i == shape.size() - 1) {
                *os << shape[i] << ""]"";
                break;
            }
            *os << shape[i] << "", "";
        }
    }",24,,125,opencv_test.PrintTo.<lambda>0,2,,perf\perf_gemm.cpp:<global>
346284,METHOD_REF,2,,"[os](const std::vector<int>& shape, const std::string tag) {
        if (shape.empty()) {
            return ;
        }

        *os << tag << ""=["";
        for (size_t i = 0; i < shape.size(); ++i) {
            if (i == shape.size() - 1) {
                *os << shape[i] << ""]"";
                break;
            }
            *os << shape[i] << "", "";
        }
    }",24,,278,opencv_test.PrintTo.<lambda>1,2,,perf\perf_gemm.cpp:<global>
349867,METHOD_REF,2,,"[](cublasStatus_t err) {
                switch (err) {
                case CUBLAS_STATUS_SUCCESS: return ""CUBLAS_STATUS_SUCCESS"";
                case CUBLAS_STATUS_NOT_INITIALIZED: return ""CUBLAS_STATUS_NOT_INITIALIZED"";
                case CUBLAS_STATUS_ALLOC_FAILED: return ""CUBLAS_STATUS_ALLOC_FAILED"";
                case CUBLAS_STATUS_INVALID_VALUE: return ""CUBLAS_STATUS_INVALID_VALUE"";
                case CUBLAS_STATUS_ARCH_MISMATCH: return ""CUBLAS_STATUS_ARCH_MISMATCH"";
                case CUBLAS_STATUS_MAPPING_ERROR: return ""CUBLAS_STATUS_MAPPING_ERROR"";
                case CUBLAS_STATUS_EXECUTION_FAILED: return ""CUBLAS_STATUS_EXECUTION_FAILED"";
                case CUBLAS_STATUS_INTERNAL_ERROR: return ""CUBLAS_STATUS_INTERNAL_ERROR"";
                case CUBLAS_STATUS_NOT_SUPPORTED: return ""CUBLAS_STATUS_NOT_SUPPORTED"";
                case CUBLAS_STATUS_LICENSE_ERROR: return ""CUBLAS_STATUS_LICENSE_ERROR"";
                }
                return ""UNKNOWN_CUBLAS_ERROR""...",41,,34,cv.dnn.cuda4dnn.csl.cublas.detail.check.<lambda>0,2,,src\cuda4dnn\csl\cublas.hpp:<global>
351407,METHOD_REF,0,,"[type] {
                    switch(type) {
                        case ActivationType::IDENTITY: return CUDNN_ACTIVATION_IDENTITY;
                        case ActivationType::RELU: return CUDNN_ACTIVATION_RELU;
                        case ActivationType::CLIPPED_RELU: return CUDNN_ACTIVATION_CLIPPED_RELU;
                        case ActivationType::SIGMOID: return CUDNN_ACTIVATION_SIGMOID;
                        case ActivationType::TANH: return CUDNN_ACTIVATION_TANH;
                        case ActivationType::ELU: return CUDNN_ACTIVATION_ELU;
                    }
                    CV_Assert(0);
                    return CUDNN_ACTIVATION_IDENTITY;
                }",35,,37,cv.dnn.cuda4dnn.csl.cudnn.ActivationDescriptor.ActivationDescriptor.<lambda>0,1,,cv.dnn.cuda4dnn.csl.cudnn.ActivationDescriptor
354712,METHOD_REF,2,,"[] (PoolingType type) {
                switch (type) {
                case PoolingType::MAX:
                    return CUDNN_POOLING_MAX;
                case PoolingType::MAX_DETERMINISTIC:
                    return CUDNN_POOLING_MAX_DETERMINISTIC;
                case PoolingType::AVERAGE_EXCLUDE_PADDING:
                    return CUDNN_POOLING_AVERAGE_COUNT_EXCLUDE_PADDING;
                case PoolingType::AVERAGE_INCLUDE_PADDING:
                    return CUDNN_POOLING_AVERAGE_COUNT_INCLUDE_PADDING;
                }
                CV_Error(Error::StsBadArg, ""unknown pooling type"");
            }",37,,87,cv.dnn.cuda4dnn.csl.cudnn.PoolingDescriptor.constructor.<lambda>0,2,,cv.dnn.cuda4dnn.csl.cudnn.PoolingDescriptor
355482,METHOD_REF,0,,"[mode] {
            switch (mode)
            {
            case RNNMode::RNN_RELU:
                return CUDNN_RNN_RELU;
            case RNNMode::RNN_TANH:
                return CUDNN_RNN_TANH;
            case RNNMode::LSTM:
                return CUDNN_LSTM;
            case RNNMode::GRU:
                return CUDNN_GRU;
            default:
                return CUDNN_LSTM;
            }
        }",31,,104,cv.dnn.cuda4dnn.csl.cudnn.RNNDescriptor.RNNDescriptor.<lambda>0,1,,cv.dnn.cuda4dnn.csl.cudnn.RNNDescriptor
357209,METHOD_REF,2,,"[](element_type* ptr) {
                if (ptr != nullptr) {
                    /* contract violation for std::shared_ptr if cudaFree throws */
                    try {
                        CUDA4DNN_CHECK_CUDA(cudaFree(ptr));
                    } catch (const CUDAException& ex) {
                        std::ostringstream os;
                        os << ""Device memory deallocation failed in deleter.\n"";
                        os << ex.what();
                        os << ""Exception will be ignored.\n"";
                        CV_LOG_WARNING(0, os.str().c_str());
                    }
                }
            }",32,,57,cv.dnn.cuda4dnn.csl.ManagedPtr.ManagedPtr.<lambda>0,3,,cv.dnn.cuda4dnn.csl.ManagedPtr
359876,METHOD_REF,3,,"[](ItrValueType x) {
                return !(x > 0 || x == -1);
            }",60,,277,cv.dnn.cuda4dnn.csl.Tensor.reshape.<lambda>0,4,,cv.dnn.cuda4dnn.csl.Tensor
360182,METHOD_REF,3,,[](size_type x){ return x == 1; },75,,387,cv.dnn.cuda4dnn.csl.Tensor.squeeze_to.<lambda>1,4,,cv.dnn.cuda4dnn.csl.Tensor
360387,METHOD_REF,3,,[](ItrValueType x) { return x <= 0; },41,,457,cv.dnn.cuda4dnn.csl.TensorSpan.TensorSpan.<lambda>2,4,,cv.dnn.cuda4dnn.csl.TensorSpan
360624,METHOD_REF,3,,"[](ItrValueType x) {
                return !(x > 0 || x == -1);
            }",60,,593,cv.dnn.cuda4dnn.csl.TensorSpan.reshape.<lambda>3,4,,cv.dnn.cuda4dnn.csl.TensorSpan
360930,METHOD_REF,3,,[](size_type x){ return x == 1; },75,,703,cv.dnn.cuda4dnn.csl.TensorSpan.squeeze_to.<lambda>4,4,,cv.dnn.cuda4dnn.csl.TensorSpan
361034,METHOD_REF,3,,"[](ItrValueType x) {
                return !(x > 0);
            }",60,,748,cv.dnn.cuda4dnn.csl.TensorSpan.subspan.<lambda>5,4,,cv.dnn.cuda4dnn.csl.TensorSpan
361292,METHOD_REF,3,,[](ItrValueType x) { return x <= 0; },41,,828,cv.dnn.cuda4dnn.csl.TensorView.TensorView.<lambda>6,4,,cv.dnn.cuda4dnn.csl.TensorView
361535,METHOD_REF,3,,"[](ItrValueType x) {
                return !(x > 0 || x == -1);
            }",60,,958,cv.dnn.cuda4dnn.csl.TensorView.reshape.<lambda>7,4,,cv.dnn.cuda4dnn.csl.TensorView
361841,METHOD_REF,3,,[](size_type x){ return x == 1; },75,,1068,cv.dnn.cuda4dnn.csl.TensorView.squeeze_to.<lambda>8,4,,cv.dnn.cuda4dnn.csl.TensorView
361945,METHOD_REF,3,,"[](ItrValueType x) {
                return !(x > 0);
            }",60,,1116,cv.dnn.cuda4dnn.csl.TensorView.subview.<lambda>9,4,,cv.dnn.cuda4dnn.csl.TensorView
368485,METHOD_REF,2,,[](std::size_t i) { return i != 0; },32,,185,cv.dnn.cuda4dnn.ConvolutionOp.ConvolutionOp.<lambda>0,2,,cv.dnn.cuda4dnn.ConvolutionOp
374979,METHOD_REF,0,,"[&] {
                    for (int i = 0; i < order.size(); i++)
                        if (order[i] != i)
                            return true;
                    return false;
                }",37,,44,cv.dnn.cuda4dnn.PermuteOp.forward.<lambda>0,1,,cv.dnn.cuda4dnn.PermuteOp
375514,METHOD_REF,2,,[](std::size_t i) { return i != 0; },32,,163,cv.dnn.cuda4dnn.PoolingOp.PoolingOp.<lambda>0,2,,cv.dnn.cuda4dnn.PoolingOp
377612,METHOD_REF,2,,"[this](std::size_t input_size, std::size_t output_size) {
                return (align_corners && output_size > 1) ?
                            static_cast<float>(input_size - 1) / (output_size - 1) :
                            static_cast<float>(input_size) / output_size;
            }",40,,56,cv.dnn.cuda4dnn.ResizeOp.forward.<lambda>0,2,,cv.dnn.cuda4dnn.ResizeOp
378267,METHOD_REF,0,,"[&] {
                if (num_parameters == 1) {
                    return static_cast<int>(axis + 1);
                }
                for (int endAxis = axis + 1; endAxis <= input.rank(); endAxis++) {
                    if (input.size_range(axis, endAxis) == mid_size)
                        return endAxis;
                }
                CV_Assert(0 /* failed to find a broadcast config */);
            }",34,,130,cv.dnn.cuda4dnn.ScaleShiftOp.forward.<lambda>0,1,,cv.dnn.cuda4dnn.ScaleShiftOp
379609,METHOD_REF,2,,[](std::size_t i) { return i != 0; },32,,165,cv.dnn.cuda4dnn.TransposeConvolutionOp.TransposeConvolutionOp.<lambda>0,2,,cv.dnn.cuda4dnn.TransposeConvolutionOp
391971,METHOD_REF,3,,"[](int a, int b) { return a > b; }",59,,273,cv.dnn.simplifySubgraphs.<lambda>0,4,,src\graph_simplifier.cpp:<global>
396410,METHOD_REF,2,,"[&](const Range &r0) {
    for (int nc = r0.start; nc < r0.end; nc++)
    {
        int c = nc % C;
        const float *inptr0 = inp + inp_planesize * nc;
        float *outptr0 = out + out_planesize * nc;

        const float *weights = weights0 + c * padded_ksize;

        if (conv_dim == CONV_2D)
        {
#if CV_TRY_AVX2
            if(canRunOpt && conv->useAVX2)
                opt_AVX2::fastDepthwiseConv(weights, Hk, Wk, stride_h, stride_w, dilation_h, dilation_w,
                                            pad_top, pad_left, bias, relu, inptr0, Hi, Wi, outptr0, c, H0, W0);
            else
#endif
#if CV_TRY_AVX
            if(canRunOpt && conv->useAVX)
                opt_AVX::fastDepthwiseConv(weights, Hk, Wk, stride_h, stride_w, dilation_h, dilation_w,
                                            pad_top, pad_left, bias, relu, inptr0, Hi, Wi, outptr0, c, H0, W0);
            else
#endif
#if CV_TRY_RVV
            if(canRunOpt && conv->useRVV)
                opt_RVV::fastDe...",36,,99,cv.dnn.runDepthwise.<lambda>0,2,,src\layers\cpu_kernels\conv_depthwise.cpp:<global>
400157,METHOD_REF,2,,"[&](const Range& r0) {
                for(int c = r0.start; c < r0.end; c++)
                    memcpy(weightsPtr + c*padded_ksize, srcWeights + c*wstep, ksize*sizeof(weightsPtr[0]));
            }",40,,227,cv.dnn.initFastConv.<lambda>0,2,,src\layers\cpu_kernels\convolution.cpp:<global>
