38003,TYPE_DECL,,childinfo.c:<global>,NAMESPACE_BLOCK,<global>,1,childinfo.c,childinfo.c:<global>,,false,1,<global>,4
38006,TYPE_DECL,child_info_data,,,"typedef struct {
    size_t keys;
    size_t cow;
    monotime cow_updated;
    double progress;
    childInfoType information_type; /* Type of information */
}",1,childinfo.c,child_info_data,,false,34,child_info_data,1
38546,TYPE_DECL,,cli_commands.c:<global>,NAMESPACE_BLOCK,<global>,1,cli_commands.c,cli_commands.c:<global>,,false,1,<global>,4
38555,TYPE_DECL,,cli_commands.h:<global>,NAMESPACE_BLOCK,<global>,1,cli_commands.h,cli_commands.h:<global>,,false,1,<global>,3
38558,TYPE_DECL,cliCommandArg,,,"typedef struct cliCommandArg {
    char *name;
    redisCommandArgType type;
    char *token;
    char *since;
    int flags;
    int numsubargs;
    struct cliCommandArg *subargs;
    const char *display_text;

    /*
     * For use at runtime.
     * Fields used to keep track of input word matches for command-line hinting.
     */
    int matched;  /* How many input words have been matched by this argument? */
    int matched_token;  /* Has the token been matched? */
    int matched_name;  /* Has the name been matched? */
    int matched_all;  /* Has the whole argument been consumed (no hint needed)? */
}",1,cli_commands.h,cliCommandArg,,false,12,cliCommandArg,1
38565,TYPE_DECL,subargs,,,struct cliCommandArg,5,cli_commands.h,cliCommandArg.cliCommandArg,,false,19,cliCommandArg,7
38572,TYPE_DECL,cliCommandArg,,,"typedef struct cliCommandArg {
    char *name;
    redisCommandArgType type;
    char *token;
    char *since;
    int flags;
    int numsubargs;
    struct cliCommandArg *subargs;
    const char *display_text;

    /*
     * For use at runtime.
     * Fields used to keep track of input word matches for command-line hinting.
     */
    int matched;  /* How many input words have been matched by this argument? */
    int matched_token;  /* Has the token been matched? */
    int matched_name;  /* Has the name been matched? */
    int matched_all;  /* Has the whole argument been consumed (no hint needed)? */
} cliCommandArg;",3,cli_commands.h,cliCommandArg,,false,30,cliCommandArg,2
38573,TYPE_DECL,,,,"struct commandDocs {
    char *name;
    char *summary;
    char *group;
    char *since;
    int numargs;
    cliCommandArg *args; /* An array of the command arguments. */
    struct commandDocs *subcommands;
    char *params; /* A string describing the syntax of the command arguments. */
}",1,cli_commands.h,commandDocs,,false,33,commandDocs,3
38580,TYPE_DECL,subcommands,,,struct commandDocs,5,cli_commands.h,commandDocs.commandDocs,,false,40,commandDocs,7
38583,TYPE_DECL,redisCommandTable,,,extern struct commandDocs,1,cli_commands.h,commandDocs,,false,44,commandDocs,4
38618,TYPE_DECL,,cli_common.c:<global>,NAMESPACE_BLOCK,<global>,1,cli_common.c,cli_common.c:<global>,,false,1,<global>,16
39443,TYPE_DECL,,cli_common.h:<global>,NAMESPACE_BLOCK,<global>,1,cli_common.h,cli_common.h:<global>,,false,1,<global>,3
39446,TYPE_DECL,cliSSLconfig,,,"typedef struct cliSSLconfig {
    /* Requested SNI, or NULL */
    char *sni;
    /* CA Certificate file, or NULL */
    char *cacert;
    /* Directory where trusted CA certificates are stored, or NULL */
    char *cacertdir;
    /* Skip server certificate verification. */
    int skip_cert_verify;
    /* Client certificate to authenticate with, or NULL */
    char *cert;
    /* Private key file to authenticate with, or NULL */
    char *key;
    /* Preferred cipher list, or NULL (applies only to <= TLSv1.2) */
    char* ciphers;
    /* Preferred ciphersuites list, or NULL (applies only to TLSv1.3) */
    char* ciphersuites;
}",1,cli_common.h,cliSSLconfig,,false,7,cliSSLconfig,1
39455,TYPE_DECL,cliSSLconfig,,,"typedef struct cliSSLconfig {
    /* Requested SNI, or NULL */
    char *sni;
    /* CA Certificate file, or NULL */
    char *cacert;
    /* Directory where trusted CA certificates are stored, or NULL */
    char *cacertdir;
    /* Skip server certificate verification. */
    int skip_cert_verify;
    /* Client certificate to authenticate with, or NULL */
    char *cert;
    /* Private key file to authenticate with, or NULL */
    char *key;
    /* Preferred cipher list, or NULL (applies only to <= TLSv1.2) */
    char* ciphers;
    /* Preferred ciphersuites list, or NULL (applies only to TLSv1.3) */
    char* ciphersuites;
} cliSSLconfig;",3,cli_common.h,cliSSLconfig,,false,24,cliSSLconfig,2
39456,TYPE_DECL,cliConnInfo,,,"typedef struct cliConnInfo {
    char *hostip;
    int hostport;
    int input_dbnum;
    char *auth;
    char *user;
}",1,cli_common.h,cliConnInfo,,false,28,cliConnInfo,3
39462,TYPE_DECL,cliConnInfo,,,"typedef struct cliConnInfo {
    char *hostip;
    int hostport;
    int input_dbnum;
    char *auth;
    char *user;
} cliConnInfo;",3,cli_common.h,cliConnInfo,,false,34,cliConnInfo,4
39547,TYPE_DECL,,cluster.c:<global>,NAMESPACE_BLOCK,<global>,1,cluster.c,cluster.c:<global>,,false,1,<global>,14
39988,TYPE_DECL,auxFieldHandler,,,"typedef struct {
    char *field;
    aux_value_setter *setter;
    aux_value_getter *getter;
    aux_value_present *isPresent;
}",1,cluster.c,auxFieldHandler,,false,197,auxFieldHandler,71
39994,TYPE_DECL,,,,"typedef enum {
    af_shard_id,
    af_human_nodename,
    af_tcp_port,
    af_tls_port,
    af_count,
}",1,cluster.c,auxFieldIndex,,false,205,auxFieldIndex,73
40440,TYPE_DECL,clusterMsgSendBlock,,,"typedef struct {
    size_t totlen; /* Total length of this block including the message */
    int refcount;  /* Number of cluster link send msg queues containing the message */
    clusterMsg msg;
}",1,cluster.c,clusterMsgSendBlock,,false,322,clusterMsgSendBlock,91
57169,TYPE_DECL,,,,"struct redisNodeFlags {
    uint16_t flag;
    char *name;
}",1,cluster.c,redisNodeFlags,,false,5168,redisNodeFlags,214
57172,TYPE_DECL,redisNodeFlagsTable,,,static struct redisNodeFlags,1,cluster.c,redisNodeFlags,,false,5173,redisNodeFlags,215
63290,TYPE_DECL,migrateCachedSocket,,,"typedef struct migrateCachedSocket {
    connection *conn;
    long last_dbid;
    time_t last_use_time;
}",1,cluster.c,migrateCachedSocket,,false,6685,migrateCachedSocket,245
63294,TYPE_DECL,migrateCachedSocket,,,"typedef struct migrateCachedSocket {
    connection *conn;
    long last_dbid;
    time_t last_use_time;
} migrateCachedSocket;",3,cluster.c,migrateCachedSocket,,false,6689,migrateCachedSocket,246
66716,TYPE_DECL,,cluster.h:<global>,NAMESPACE_BLOCK,<global>,1,cluster.h,cluster.h:<global>,,false,1,<global>,1
66719,TYPE_DECL,,,,struct clusterNode,1,cluster.h,clusterNode,,false,32,clusterNode,1
66720,TYPE_DECL,clusterLink,,,"typedef struct clusterLink {
    mstime_t ctime;             /* Link creation time */
    connection *conn;           /* Connection to remote node */
    list *send_msg_queue;        /* List of messages to be sent */
    size_t head_msg_send_offset; /* Number of bytes already sent of message at head of queue */
    unsigned long long send_msg_queue_mem; /* Memory in bytes used by message queue */
    char *rcvbuf;               /* Packet reception buffer */
    size_t rcvbuf_len;          /* Used size of rcvbuf */
    size_t rcvbuf_alloc;        /* Allocated size of rcvbuf */
    struct clusterNode *node;   /* Node related to this link. Initialized to NULL when unknown */
    int inbound;                /* 1 if this link is an inbound link accepted from the related node */
}",1,cluster.h,clusterLink,,false,35,clusterLink,2
66729,TYPE_DECL,node,,,struct clusterNode,5,cluster.h,clusterLink.clusterNode,,false,44,clusterNode,9
66732,TYPE_DECL,clusterLink,,,"typedef struct clusterLink {
    mstime_t ctime;             /* Link creation time */
    connection *conn;           /* Connection to remote node */
    list *send_msg_queue;        /* List of messages to be sent */
    size_t head_msg_send_offset; /* Number of bytes already sent of message at head of queue */
    unsigned long long send_msg_queue_mem; /* Memory in bytes used by message queue */
    char *rcvbuf;               /* Packet reception buffer */
    size_t rcvbuf_len;          /* Used size of rcvbuf */
    size_t rcvbuf_alloc;        /* Allocated size of rcvbuf */
    struct clusterNode *node;   /* Node related to this link. Initialized to NULL when unknown */
    int inbound;                /* 1 if this link is an inbound link accepted from the related node */
} clusterLink;",3,cluster.h,clusterLink,,false,46,clusterLink,3
66733,TYPE_DECL,clusterNodeFailReport,,,"typedef struct clusterNodeFailReport {
    struct clusterNode *node;  /* Node reporting the failure condition. */
    mstime_t time;             /* Time of the last report from this node. */
}",1,cluster.h,clusterNodeFailReport,,false,112,clusterNodeFailReport,4
66734,TYPE_DECL,node,,,struct clusterNode,5,cluster.h,clusterNodeFailReport.clusterNode,,false,113,clusterNode,1
66737,TYPE_DECL,clusterNodeFailReport,,,"typedef struct clusterNodeFailReport {
    struct clusterNode *node;  /* Node reporting the failure condition. */
    mstime_t time;             /* Time of the last report from this node. */
} clusterNodeFailReport;",3,cluster.h,clusterNodeFailReport,,false,115,clusterNodeFailReport,5
66738,TYPE_DECL,clusterNode,,,"typedef struct clusterNode {
    mstime_t ctime; /* Node object creation time. */
    char name[CLUSTER_NAMELEN]; /* Node name, hex string, sha1-size */
    char shard_id[CLUSTER_NAMELEN]; /* shard id, hex string, sha1-size */
    int flags;      /* CLUSTER_NODE_... */
    uint64_t configEpoch; /* Last configEpoch observed for this node */
    unsigned char slots[CLUSTER_SLOTS/8]; /* slots handled by this node */
    uint16_t *slot_info_pairs; /* Slots info represented as (start/end) pair (consecutive index). */
    int slot_info_pairs_count; /* Used number of slots in slot_info_pairs */
    int numslots;   /* Number of slots handled by this node */
    int numslaves;  /* Number of slave nodes, if this is a master */
    struct clusterNode **slaves; /* pointers to slave nodes */
    struct clusterNode *slaveof; /* pointer to the master node. Note that it
                                    may be NULL even if the node is a slave
                                    if we don't have t...",1,cluster.h,clusterNode,,false,117,clusterNode,6
66749,TYPE_DECL,slaves,,,struct clusterNode,5,cluster.h,clusterNode.clusterNode,,false,128,clusterNode,11
66751,TYPE_DECL,slaveof,,,struct clusterNode,5,cluster.h,clusterNode.clusterNode,,false,129,clusterNode,13
