2614,RETURN,-1,,"return ""is duplicate"";",9,1201,1
2626,RETURN,-1,,return NGX_CONF_OK;,9,1209,2
2673,RETURN,-1,,return NGX_CONF_ERROR;,9,1221,2
2721,RETURN,-1,,return NGX_CONF_ERROR;,9,1233,2
2730,RETURN,-1,,return NGX_CONF_OK;,5,1238,20
2758,RETURN,-1,,return NGX_CONF_ERROR;,9,1254,1
2804,RETURN,-1,,return NGX_CONF_OK;,13,1266,2
2806,RETURN,-1,,return NGX_CONF_OK;,5,1270,11
2829,RETURN,-1,,"return ""is duplicate"";",9,1283,1
2909,RETURN,-1,,"return ""invalid number"";",9,1303,1
2922,RETURN,-1,,return NGX_CONF_OK;,5,1310,12
2936,RETURN,-1,,return NGX_CONF_OK;,5,1408,2
2943,RETURN,-1,,return NULL;,5,1460,1
2966,RETURN,-1,,"return ""is duplicate"";",9,1475,1
2991,RETURN,-1,,return NGX_CONF_OK;,9,1482,2
3015,RETURN,-1,,"return ""invalid value"";",9,1488,1
3017,RETURN,-1,,return NGX_CONF_OK;,5,1491,9
3031,RETURN,-1,,return NGX_CONF_ERROR;,5,1571,2
3066,RETURN,-1,,return NULL;,9,19,1
3077,RETURN,-1,,return NULL;,9,23,1
3079,RETURN,-1,,return a;,5,26,5
3239,RETURN,-1,,return NULL;,17,78,1
3276,RETURN,-1,,return elt;,5,90,8
3389,RETURN,-1,,return NULL;,17,128,1
3433,RETURN,-1,,return elt;,5,140,10
3520,RETURN,-1,,return NGX_ERROR;,9,46,1
3522,RETURN,-1,,return NGX_OK;,5,49,7
3549,RETURN,-1,,return NULL;,9,19,1
3565,RETURN,-1,,return NULL;,9,24,1
3595,RETURN,-1,,return b;,5,43,10
3618,RETURN,-1,,return cl;,9,56,2
3631,RETURN,-1,,return NULL;,9,61,1
3633,RETURN,-1,,return cl;,5,64,6
3663,RETURN,-1,,return NULL;,9,78,1
3691,RETURN,-1,,return NULL;,13,87,1
3732,RETURN,-1,,return NULL;,13,112,1
3753,RETURN,-1,,return chain;,5,122,12
3802,RETURN,-1,,return NGX_ERROR;,13,141,2
3830,RETURN,-1,,return NGX_OK;,5,152,7
3858,RETURN,-1,,return cl;,9,165,4
3869,RETURN,-1,,return NULL;,9,170,1
3884,RETURN,-1,,return NULL;,9,175,1
3891,RETURN,-1,,return cl;,5,180,8
4166,RETURN,-1,,return total;,5,267,12
4277,RETURN,-1,,return in;,5,313,3
4533,RETURN,-1,,return NGX_CONF_OK;,9,73,1
4627,RETURN,-1,,return rv;,5,97,21
4671,RETURN,-1,,return NGX_OK;,9,117,2
4687,RETURN,-1,,return NGX_ERROR;,9,122,1
4703,RETURN,-1,,return NGX_ERROR;,9,127,1
4732,RETURN,-1,,return NGX_ERROR;,9,134,1
4775,RETURN,-1,,return NGX_ERROR;,9,145,1
4802,RETURN,-1,,return NGX_OK;,5,153,26
4835,RETURN,-1,,return NGX_CONF_ERROR;,13,186,2
5192,RETURN,-1,,return NGX_CONF_ERROR;,9,348,1
5194,RETURN,-1,,return NGX_CONF_OK;,5,351,15
5349,RETURN,-1,,return NGX_ERROR;,17,403,2
5370,RETURN,-1,,return NGX_ERROR;,17,410,2
5571,RETURN,-1,,return NGX_OK;,17,466,1
5578,RETURN,-1,,return NGX_ERROR;,17,470,1
5589,RETURN,-1,,return NGX_ERROR;,13,476,15
5602,RETURN,-1,,return NGX_ERROR;,9,484,2
5612,RETURN,-1,,return NGX_ERROR;,5,490,13
5623,RETURN,-1,,return NGX_ERROR;,5,498,16
5769,RETURN,-1,,return NGX_ERROR;,25,543,2
5776,RETURN,-1,,return NGX_ERROR;,21,549,3
5778,RETURN,-1,,return NGX_CONF_FILE_DONE;,17,552,2
5824,RETURN,-1,,return NGX_ERROR;,21,570,2
5832,RETURN,-1,,return NGX_ERROR;,17,576,4
5906,RETURN,-1,,return NGX_ERROR;,17,593,1
5914,RETURN,-1,,return NGX_ERROR;,17,601,2
6021,RETURN,-1,,return NGX_OK;,17,640,1
6028,RETURN,-1,,return NGX_CONF_BLOCK_START;,17,644,1
6049,RETURN,-1,,return NGX_ERROR;,17,654,2
6108,RETURN,-1,,return NGX_ERROR;,21,674,2
6115,RETURN,-1,,return NGX_CONF_BLOCK_START;,21,678,1
6117,RETURN,-1,,return NGX_OK;,17,681,7
6135,RETURN,-1,,return NGX_ERROR;,21,687,2
6137,RETURN,-1,,return NGX_CONF_BLOCK_DONE;,17,690,11
6303,RETURN,-1,,return NGX_ERROR;,21,763,1
6329,RETURN,-1,,return NGX_ERROR;,21,768,1
6429,RETURN,-1,,return NGX_OK;,21,806,1
6436,RETURN,-1,,return NGX_CONF_BLOCK_START;,21,810,1
6487,RETURN,-1,,return NGX_CONF_ERROR;,9,834,1
6510,RETURN,-1,,"return ngx_conf_parse(cf, &file);",9,841,2
6547,RETURN,-1,,return NGX_CONF_ERROR;,9,853,2
6593,RETURN,-1,,return NGX_CONF_ERROR;,13,868,1
6620,RETURN,-1,,return rv;,5,882,20
6642,RETURN,-1,,"return ngx_get_full_name(cycle->pool, prefix, name);",5,893,3
6677,RETURN,-1,,return NULL;,13,913,1
6757,RETURN,-1,,return &file[i];,17,935,1
6774,RETURN,-1,,return NULL;,9,942,1
6814,RETURN,-1,,return file;,5,957,11
6958,RETURN,-1,,return;,9,1010,2
6981,RETURN,-1,,return;,9,1016,2
7036,RETURN,-1,,"return ""is duplicate"";",9,1037,1
7098,RETURN,-1,,return NGX_CONF_ERROR;,9,1053,2
7110,RETURN,-1,,"return post->post_handler(cf, post, fp);",9,1058,2
7118,RETURN,-1,,return NGX_CONF_OK;,5,1061,11
7148,RETURN,-1,,"return ""is duplicate"";",9,1076,1
7173,RETURN,-1,,"return post->post_handler(cf, post, field);",9,1085,2
7181,RETURN,-1,,return NGX_CONF_OK;,5,1088,11
7229,RETURN,-1,,return NGX_CONF_ERROR;,13,1106,1
7241,RETURN,-1,,return NGX_CONF_ERROR;,9,1112,1
7266,RETURN,-1,,"return post->post_handler(cf, post, s);",9,1121,2
7274,RETURN,-1,,return NGX_CONF_OK;,5,1124,14
7322,RETURN,-1,,return NGX_CONF_ERROR;,13,1143,1
7334,RETURN,-1,,return NGX_CONF_ERROR;,9,1149,1
7367,RETURN,-1,,"return post->post_handler(cf, post, kv);",9,1159,2
7375,RETURN,-1,,return NGX_CONF_OK;,5,1162,15
7406,RETURN,-1,,"return ""is duplicate"";",9,1179,1
7435,RETURN,-1,,"return ""invalid number"";",9,1185,1
7447,RETURN,-1,,"return post->post_handler(cf, post, np);",9,1190,2
7455,RETURN,-1,,return NGX_CONF_OK;,5,1193,12
7486,RETURN,-1,,"return ""is duplicate"";",9,1209,1
7511,RETURN,-1,,"return ""invalid value"";",9,1216,1
7523,RETURN,-1,,"return post->post_handler(cf, post, sp);",9,1221,2
7531,RETURN,-1,,return NGX_CONF_OK;,5,1224,12
7562,RETURN,-1,,"return ""is duplicate"";",9,1240,1
7587,RETURN,-1,,"return ""invalid value"";",9,1247,1
7599,RETURN,-1,,"return post->post_handler(cf, post, op);",9,1252,2
7607,RETURN,-1,,return NGX_CONF_OK;,5,1255,12
7638,RETURN,-1,,"return ""is duplicate"";",9,1271,1
7664,RETURN,-1,,"return ""invalid value"";",9,1278,1
7676,RETURN,-1,,"return post->post_handler(cf, post, msp);",9,1283,2
7684,RETURN,-1,,return NGX_CONF_OK;,5,1286,12
7715,RETURN,-1,,"return ""is duplicate"";",9,1302,1
7741,RETURN,-1,,"return ""invalid value"";",9,1309,1
7753,RETURN,-1,,"return post->post_handler(cf, post, sp);",9,1314,2
7761,RETURN,-1,,return NGX_CONF_OK;,5,1317,12
7790,RETURN,-1,,"return ""is duplicate"";",9,1332,1
7827,RETURN,-1,,"return ""invalid value"";",9,1339,1
7853,RETURN,-1,,"return ""invalid value"";",9,1344,1
7855,RETURN,-1,,return NGX_CONF_OK;,5,1347,12
7887,RETURN,-1,,"return ""is duplicate"";",9,1363,1
7958,RETURN,-1,,return NGX_CONF_OK;,9,1378,3
7970,RETURN,-1,,return NGX_CONF_ERROR;,5,1384,13
8125,RETURN,-1,,return NGX_CONF_ERROR;,13,1426,2
8127,RETURN,-1,,return NGX_CONF_OK;,5,1430,12
8151,RETURN,-1,,return NGX_CONF_OK;,5,1455,4
8184,RETURN,-1,,return NGX_CONF_OK;,13,1467,1
8194,RETURN,-1,,return NGX_CONF_ERROR;,9,1474,3
8211,RETURN,-1,,return NGX_CONF_OK;,9,1478,1
8224,RETURN,-1,,return NGX_CONF_ERROR;,5,1485,8
8510,RETURN,-1,,return NULL;,9,30,1
8528,RETURN,-1,,return NULL;,9,37,1
8601,RETURN,-1,,return NULL;,9,70,1
8650,RETURN,-1,,return ls;,5,94,25
8658,RETURN,-1,,return NGX_OK;,5,130,1
8712,RETURN,-1,,return NGX_ERROR;,13,159,1
8856,RETURN,-1,,return NGX_ERROR;,13,206,1
8885,RETURN,-1,,return NGX_ERROR;,13,212,1
9057,RETURN,-1,,return NGX_OK;,5,402,7
9166,RETURN,-1,,return NGX_ERROR;,17,495,2
9202,RETURN,-1,,return NGX_ERROR;,17,512,3
9226,RETURN,-1,,return NGX_ERROR;,21,594,3
9292,RETURN,-1,,return NGX_ERROR;,21,616,1
9371,RETURN,-1,,return NGX_ERROR;,21,676,1
9415,RETURN,-1,,return NGX_ERROR;,9,705,2
9417,RETURN,-1,,return NGX_OK;,5,708,13
9656,RETURN,-1,,return;,5,1016,6
9670,RETURN,-1,,return;,9,1028,1
9822,RETURN,-1,,return NULL;,9,1106,2
9856,RETURN,-1,,return NULL;,9,1121,2
9973,RETURN,-1,,return c;,5,1157,29
10045,RETURN,-1,,return;,9,1183,2
10183,RETURN,-1,,return;,9,1230,1
10484,RETURN,-1,,return NGX_ERROR;,13,1387,2
10502,RETURN,-1,,return NGX_ERROR;,13,1392,1
10521,RETURN,-1,,return NGX_OK;,9,1401,1
10541,RETURN,-1,,return NGX_OK;,5,1407,10
10556,RETURN,-1,,return NGX_OK;,9,1417,1
10589,RETURN,-1,,return NGX_ERROR;,9,1445,2
10596,RETURN,-1,,return NGX_OK;,5,1450,7
10617,RETURN,-1,,return 0;,9,1467,1
10691,RETURN,-1,,return NGX_ERROR;,5,1509,5
11111,RETURN,-1,,return sum;,5,35,3
11428,RETURN,-1,,return NGX_OK;,9,114,1
11447,RETURN,-1,,return NGX_ERROR;,9,119,1
11464,RETURN,-1,,return NGX_OK;,5,128,8
11530,RETURN,-1,,return crc ^ 0xffffffff;,5,34,5
11565,RETURN,-1,,return crc ^ 0xffffffff;,5,49,4
11705,RETURN,-1,,return NULL;,9,71,1
11725,RETURN,-1,,return NULL;,9,78,2
11776,RETURN,-1,,return NULL;,9,89,2
11812,RETURN,-1,,return NULL;,9,96,2
11851,RETURN,-1,,return NULL;,9,103,2
11905,RETURN,-1,,return NULL;,9,112,2
11936,RETURN,-1,,return NULL;,9,122,2
11963,RETURN,-1,,return NULL;,9,132,2
12036,RETURN,-1,,return NULL;,9,152,2
12099,RETURN,-1,,return NULL;,9,171,2
12130,RETURN,-1,,return NULL;,9,180,2
12166,RETURN,-1,,return NULL;,9,192,2
12183,RETURN,-1,,return NULL;,9,199,3
12224,RETURN,-1,,return NULL;,9,210,2
12248,RETURN,-1,,return NULL;,9,218,2
12303,RETURN,-1,,return NULL;,17,233,2
12344,RETURN,-1,,return NULL;,9,248,2
12362,RETURN,-1,,return NULL;,9,254,2
12409,RETURN,-1,,return NULL;,9,272,3
12428,RETURN,-1,,return NULL;,9,278,3
12509,RETURN,-1,,return NULL;,17,300,3
12516,RETURN,-1,,return cycle;,9,306,1
13696,RETURN,-1,,return cycle;,9,764,3
13811,RETURN,-1,,return cycle;,5,806,124
14134,RETURN,-1,,return NULL;,9,911,2
14192,RETURN,-1,,return NULL;,5,929,137
14238,RETURN,-1,,return NGX_OK;,13,952,1
14257,RETURN,-1,,return NGX_ERROR;,9,974,3
14314,RETURN,-1,,return NGX_ERROR;,9,990,1
14345,RETURN,-1,,return NGX_ERROR;,9,998,1
14349,RETURN,-1,,return NGX_OK;,5,1003,13
14366,RETURN,-1,,return NGX_OK;,9,1016,1
14411,RETURN,-1,,return NGX_ERROR;,9,1032,2
14438,RETURN,-1,,return NGX_ERROR;,13,1039,1
14449,RETURN,-1,,return NGX_OK;,5,1048,14
14555,RETURN,-1,,return 1;,9,1093,2
14581,RETURN,-1,,return 1;,9,1104,1
14626,RETURN,-1,,return 1;,9,1115,2
14628,RETURN,-1,,"return ngx_os_signal_process(cycle, sig, pid);",5,1118,19
14653,RETURN,-1,,return NGX_ERROR;,9,1135,2
14669,RETURN,-1,,return NGX_OK;,5,1150,6
15115,RETURN,-1,,return NULL;,13,1314,2
15171,RETURN,-1,,return NULL;,13,1326,2
15173,RETURN,-1,,return &shm_zone[i];,9,1329,7
15192,RETURN,-1,,return NULL;,9,1335,1
15254,RETURN,-1,,return shm_zone;,5,1348,18
15756,RETURN,-1,,return rc;,9,30,1
15779,RETURN,-1,,return NGX_ERROR;,9,45,1
15809,RETURN,-1,,return NGX_OK;,5,54,14
15825,RETURN,-1,,return NGX_OK;,9,99,1
15827,RETURN,-1,,return NGX_DECLINED;,5,102,2
15872,RETURN,-1,,return rc;,13,118,1
15899,RETURN,-1,,"return ngx_write_chain_to_file(&tf->file, chain, tf->offset, tf->pool);",5,136,3
16002,RETURN,-1,,return NGX_ERROR;,9,168,1
16047,RETURN,-1,,return NGX_ERROR;,9,189,1
16151,RETURN,-1,,return NGX_OK;,13,216,6
16182,RETURN,-1,,return NGX_ERROR;,13,230,2
16191,RETURN,-1,,return NGX_ERROR;,13,234,1
16361,RETURN,-1,,return NGX_ERROR;,17,292,2
16372,RETURN,-1,,return NGX_OK;,5,299,6
16434,RETURN,-1,,return err;,17,336,8
16440,RETURN,-1,,return err;,5,343,7
16460,RETURN,-1,,return n + add;,5,356,5
16494,RETURN,-1,,"return ""is duplicate"";",9,373,1
16509,RETURN,-1,,return NGX_CONF_ERROR;,9,378,1
16561,RETURN,-1,,return NGX_CONF_ERROR;,9,390,1
16629,RETURN,-1,,"return ""invalid value"";",13,399,1
16654,RETURN,-1,,"return ""invalid value"";",9,407,1
16667,RETURN,-1,,return NGX_CONF_ERROR;,9,413,1
16669,RETURN,-1,,return NGX_CONF_OK;,5,416,23
16684,RETURN,-1,,return NGX_CONF_OK;,9,427,1
16693,RETURN,-1,,return NGX_CONF_OK;,9,432,2
16710,RETURN,-1,,return NGX_CONF_ERROR;,9,437,1
16734,RETURN,-1,,return NGX_CONF_ERROR;,9,443,1
16785,RETURN,-1,,return NGX_CONF_ERROR;,9,452,1
16787,RETURN,-1,,return NGX_CONF_OK;,5,455,10
16822,RETURN,-1,,"return ""is duplicate"";",9,471,1
16965,RETURN,-1,,return NGX_CONF_OK;,5,515,17
16977,RETURN,-1,,return NGX_CONF_ERROR;,5,521,20
17082,RETURN,-1,,return NGX_ERROR;,17,543,2
17139,RETURN,-1,,return NGX_ERROR;,29,556,2
17164,RETURN,-1,,return NGX_ERROR;,25,565,3
17187,RETURN,-1,,return NGX_ERROR;,21,572,3
17207,RETURN,-1,,return NGX_OK;,13,582,4
17223,RETURN,-1,,return NGX_ERROR;,9,588,1
17229,RETURN,-1,,return NGX_OK;,5,593,11
17284,RETURN,-1,,return NGX_ERROR;,17,613,2
17311,RETURN,-1,,return NGX_ERROR;,13,628,2
17353,RETURN,-1,,return NGX_ERROR;,17,636,2
17413,RETURN,-1,,return NGX_ERROR;,17,648,2
17415,RETURN,-1,,return NGX_OK;,5,655,6
17486,RETURN,-1,,return NGX_OK;,9,689,1
17532,RETURN,-1,,return NGX_OK;,13,710,1
17594,RETURN,-1,,return NGX_ERROR;,13,738,1
17642,RETURN,-1,,return NGX_ERROR;,21,753,2
17644,RETURN,-1,,return NGX_OK;,17,756,3
17678,RETURN,-1,,return NGX_ERROR;,5,790,13
17968,RETURN,-1,,return rc;,5,923,30
18006,RETURN,-1,,return NGX_ERROR;,9,964,2
18460,RETURN,-1,,return rc;,5,1127,23
18728,RETURN,-1,,return NULL;,9,25,1
18768,RETURN,-1,,return elt->value;,9,39,3
18791,RETURN,-1,,return NULL;,5,48,6
18880,RETURN,-1,,return NULL;,21,108,1
18894,RETURN,-1,,return hwc->value;,17,113,3
18921,RETURN,-1,,return value;,17,121,1
18923,RETURN,-1,,return hwc->value;,13,124,5
18939,RETURN,-1,,return NULL;,17,133,1
18941,RETURN,-1,,return (void *) ((uintptr_t) value & (uintptr_t) ~3);,13,136,2
18952,RETURN,-1,,return value;,9,139,3
18954,RETURN,-1,,return hwc->value;,5,142,11
19002,RETURN,-1,,return NULL;,9,167,1
19052,RETURN,-1,,return value;,17,197,1
19054,RETURN,-1,,return hwc->value;,13,200,5
19058,RETURN,-1,,return value;,9,203,2
19060,RETURN,-1,,return hwc->value;,5,206,9
19093,RETURN,-1,,return value;,13,220,1
19100,RETURN,-1,,return NULL;,9,225,1
19126,RETURN,-1,,return value;,13,232,1
19152,RETURN,-1,,return value;,13,240,1
19154,RETURN,-1,,return NULL;,5,244,6
19199,RETURN,-1,,return NGX_ERROR;,9,265,2
19228,RETURN,-1,,return NGX_ERROR;,9,273,2
19290,RETURN,-1,,return NGX_ERROR;,13,283,2
19311,RETURN,-1,,return NGX_ERROR;,9,289,1
19593,RETURN,-1,,return NGX_ERROR;,13,362,3
19671,RETURN,-1,,return NGX_ERROR;,13,385,2
19704,RETURN,-1,,return NGX_ERROR;,13,395,2
19722,RETURN,-1,,return NGX_ERROR;,9,402,2
19946,RETURN,-1,,return NGX_OK;,5,481,40
19979,RETURN,-1,,return NGX_ERROR;,9,500,1
19994,RETURN,-1,,return NGX_ERROR;,9,507,1
20055,RETURN,-1,,return NGX_ERROR;,13,528,1
20140,RETURN,-1,,return NGX_ERROR;,17,552,1
20257,RETURN,-1,,return NGX_ERROR;,17,580,1
20332,RETURN,-1,,return NGX_ERROR;,17,603,1
20407,RETURN,-1,,return NGX_ERROR;,9,623,1
20409,RETURN,-1,,return NGX_OK;,5,626,16
20440,RETURN,-1,,return key;,5,641,5
20472,RETURN,-1,,return key;,5,656,5
20505,RETURN,-1,,return key;,5,674,4
20552,RETURN,-1,,return NGX_ERROR;,9,695,1
20569,RETURN,-1,,return NGX_ERROR;,9,702,1
20586,RETURN,-1,,return NGX_ERROR;,9,709,1
20609,RETURN,-1,,return NGX_ERROR;,9,714,1
20632,RETURN,-1,,return NGX_ERROR;,9,720,1
20655,RETURN,-1,,return NGX_ERROR;,9,726,1
20657,RETURN,-1,,return NGX_OK;,5,729,12
20719,RETURN,-1,,return NGX_DECLINED;,21,759,1
20740,RETURN,-1,,return NGX_DECLINED;,17,764,1
20751,RETURN,-1,,return NGX_DECLINED;,17,768,1
20831,RETURN,-1,,return NGX_DECLINED;,13,792,1
20932,RETURN,-1,,return NGX_BUSY;,17,820,1
20953,RETURN,-1,,return NGX_ERROR;,13,829,1
20969,RETURN,-1,,return NGX_ERROR;,9,835,1
20988,RETURN,-1,,return NGX_ERROR;,9,842,1
21010,RETURN,-1,,return NGX_OK;,5,849,27
21102,RETURN,-1,,return NGX_BUSY;,21,875,1
21123,RETURN,-1,,return NGX_ERROR;,17,884,1
21139,RETURN,-1,,return NGX_ERROR;,13,890,1
21166,RETURN,-1,,return NGX_ERROR;,13,896,1
21196,RETURN,-1,,return NGX_ERROR;,13,912,1
21306,RETURN,-1,,return NGX_ERROR;,13,948,1
21380,RETURN,-1,,return NGX_BUSY;,17,971,1
21396,RETURN,-1,,return NGX_ERROR;,13,978,1
21407,RETURN,-1,,return NGX_ERROR;,9,984,1
21434,RETURN,-1,,return NGX_ERROR;,9,990,1
21457,RETURN,-1,,return NGX_ERROR;,9,1000,1
21485,RETURN,-1,,return NGX_OK;,5,1008,47
21730,RETURN,-1,,return INADDR_NONE;,17,37,1
21751,RETURN,-1,,return INADDR_NONE;,9,50,4
21765,RETURN,-1,,return htonl(addr);,9,55,2
21768,RETURN,-1,,return INADDR_NONE;,5,58,11
21846,RETURN,-1,,return (p - text);,9,213,6
21851,RETURN,-1,,return 0;,9,260,8
21870,RETURN,-1,,"return ngx_snprintf(text, len, ""%ud.%ud.%ud.%ud"",
                            p[0], p[1], p[2], p[3])
               - text;",9,276,4
21890,RETURN,-1,,return 0;,9,288,6
21970,RETURN,-1,,return NGX_OK;,13,398,2
21974,RETURN,-1,,return NGX_ERROR;,9,412,1
21990,RETURN,-1,,return NGX_ERROR;,9,419,1
22003,RETURN,-1,,return NGX_ERROR;,13,452,1
22059,RETURN,-1,,return NGX_OK;,13,464,1
22076,RETURN,-1,,return NGX_DONE;,9,469,6
22165,RETURN,-1,,return NGX_OK;,9,551,3
22169,RETURN,-1,,return NGX_DECLINED;,5,557,8
22201,RETURN,-1,,return NGX_DECLINED;,9,591,1
22217,RETURN,-1,,return NGX_ERROR;,9,596,1
22252,RETURN,-1,,return NGX_OK;,5,617,11
22279,RETURN,-1,,return rc;,9,632,1
22298,RETURN,-1,,return NGX_DECLINED;,13,656,1
22321,RETURN,-1,,return NGX_DECLINED;,9,666,1
22340,RETURN,-1,,return rc;,9,674,1
22349,RETURN,-1,,return NGX_OK;,5,679,18
22387,RETURN,-1,,"return ngx_parse_unix_domain_url(pool, u);",9,693,1
22400,RETURN,-1,,"return ngx_parse_inet6_url(pool, u);",9,697,1
22404,RETURN,-1,,"return ngx_parse_inet_url(pool, u);",5,700,7
22419,RETURN,-1,,return NGX_ERROR;,5,776,2
22527,RETURN,-1,,return NGX_ERROR;,13,815,2
22603,RETURN,-1,,return NGX_ERROR;,21,843,2
22638,RETURN,-1,,return NGX_ERROR;,13,856,2
22656,RETURN,-1,,return NGX_ERROR;,13,861,2
22780,RETURN,-1,,return NGX_ERROR;,25,907,1
22796,RETURN,-1,,return NGX_ERROR;,25,912,2
22814,RETURN,-1,,return NGX_ERROR;,25,917,2
22859,RETURN,-1,,"return ngx_inet_add_addr(pool, u, &u->sockaddr.sockaddr,
                                             u->socklen, 1);",21,929,10
22919,RETURN,-1,,return NGX_ERROR;,9,948,2
22961,RETURN,-1,,"return ngx_inet_add_addr(pool, u, &u->sockaddr.sockaddr, u->socklen, 1);",9,957,3
23007,RETURN,-1,,"return ngx_inet_add_addr(pool, u, &u->sockaddr.sockaddr, u->socklen, 1);",9,968,2
23026,RETURN,-1,,return NGX_OK;,9,972,1
23035,RETURN,-1,,return NGX_ERROR;,9,976,1
23091,RETURN,-1,,return NGX_OK;,5,984,35
23104,RETURN,-1,,return NGX_ERROR;,5,1108,2
23171,RETURN,-1,,return NGX_ERROR;,13,1215,1
23215,RETURN,-1,,return NGX_ERROR;,13,1226,2
23271,RETURN,-1,,return NGX_ERROR;,17,1240,1
23289,RETURN,-1,,return NGX_ERROR;,13,1252,1
23291,RETURN,-1,,return NGX_OK;,5,1256,10
23350,RETURN,-1,,return NGX_ERROR;,13,1277,1
23373,RETURN,-1,,return NGX_ERROR;,13,1284,1
23410,RETURN,-1,,return NGX_ERROR;,13,1305,1
23455,RETURN,-1,,return NGX_OK;,5,1319,10
23477,RETURN,-1,,return NGX_DECLINED;,9,1337,1
23506,RETURN,-1,,return NGX_DECLINED;,13,1389,1
23521,RETURN,-1,,return NGX_DECLINED;,13,1393,1
23524,RETURN,-1,,return NGX_OK;,5,1399,5
23543,RETURN,-1,,return ntohs(sin->sin_port);,9,1426,3
23600,RETURN,-1,,return 1;,13,1475,1
23603,RETURN,-1,,return 0;,5,1494,3
23777,RETURN,-1,,return NULL;,9,19,1
23788,RETURN,-1,,return NULL;,9,23,1
23790,RETURN,-1,,return list;,5,26,5
23826,RETURN,-1,,return NULL;,13,44,1
23850,RETURN,-1,,return NULL;,13,49,1
23893,RETURN,-1,,return elt;,5,62,7
23954,RETURN,-1,,return NGX_ERROR;,9,41,1
23993,RETURN,-1,,return NGX_OK;,5,51,9
24320,RETURN,-1,,return;,9,202,1
24561,RETURN,-1,,return buf;,5,313,5
24602,RETURN,-1,,return &ngx_log;,9,337,2
24643,RETURN,-1,,return NULL;,17,363,1
24702,RETURN,-1,,return &ngx_log;,5,399,15
24725,RETURN,-1,,return NGX_OK;,9,410,1
24749,RETURN,-1,,return NGX_ERROR;,13,418,1
24779,RETURN,-1,,return NGX_ERROR;,9,430,1
24795,RETURN,-1,,return NGX_OK;,5,437,10
24808,RETURN,-1,,return NGX_OK;,9,447,1
24832,RETURN,-1,,return NGX_ERROR;,13,458,2
24834,RETURN,-1,,return NGX_OK;,5,462,5
