,Id,Name,NodeType,Fullname,Signature,Filename,Code,LineNumber,LineNumberEnd,ColumnNumber,ColumnNumberEnd,LineOfCode,NumberOfOperators,SetOfOperators,NumberOfOperands,SetOfOperands,FanIn,FanOut,McCabe,AccCyc,ConCf,ConDf,ConZc,ConRf,ConVal,Parma,ParmaIn,ParmaOut,RetType
11,46113,parseAppender,1,PropertyConfigurator.parseAppender,"AppenderPtr PropertyConfigurator.parseAppender (ANY,LogString)",main\cpp\propertyconfigurator.cpp,"AppenderPtr PropertyConfigurator::parseAppender(
	helpers::Properties& props, const LogString& appenderName)
{
	AppenderPtr appender = registryGet(appenderName);

	if (appender != 0)
	{
		LogLog::debug((LogString) LOG4CXX_STR(""Appender \"""")
			+ appenderName + LOG4CXX_STR(""\"" was already parsed.""));

		return appender;
	}

	static const WideLife<LogString> APPENDER_PREFIX(LOG4CXX_STR(""log4j.appender.""));

	// Appender was not previously initialized.
	LogString prefix = APPENDER_PREFIX.value() + appenderName;
	LogString layoutPrefix = prefix + LOG4CXX_STR("".layout"");

	std::shared_ptr<Object> obj =
		OptionConverter::instantiateByKey(
			props, prefix, Appender::getStaticClass(), 0);
	appender = LOG4CXX_NS::cast<Appender>( obj );

	// Map obsolete DailyRollingFileAppender property configuration
	if (!appender &&
		StringHelper::endsWith(OptionConverter::findAndSubst(prefix, props), LOG4CXX_STR(""DailyRollingFileAppender"")))
	{
		appender = std::make_shared<RollingFileAppender>();
		au...",420.0,535.0,1.0,1.0,116.0,120,10,134,29,0,20,13,28,4,20,,0,9,4,2,2,AppenderPtr
12,52256,create,1,Socket.create,"SocketUniquePtr Socket.create (InetAddressPtr,int)",main\cpp\socket.cpp,"SocketUniquePtr Socket::create(InetAddressPtr& address, int port){
	return std::make_unique<APRSocket>(address, port);
}",48.0,50.0,1.0,1.0,3.0,5,5,4,4,1,0,1,1,0,0,,0,0,4,2,2,SocketUniquePtr
13,56355,setEncoding,1,TelnetAppender.setEncoding,void TelnetAppender.setEncoding (LogString),main\cpp\telnetappender.cpp,"void TelnetAppender::setEncoding(const LogString& value)
{
	std::lock_guard<std::recursive_mutex> lock(_priv->mutex);
	_priv->encoder = CharsetEncoder::getEncoder(value);
	_priv->encoding = value;
}",105.0,110.0,1.0,44.0,6.0,16,6,8,4,0,1,1,1,0,1,,0,1,2,1,1,void
14,1060,SelectConfigurationFile,1,anonymous_namespace_2.SelectConfigurationFile,void anonymous_namespace_2.SelectConfigurationFile (),examples\cpp\com\foo\config3.cpp,"void SelectConfigurationFile() {
#if defined(_DEBUG)
	helpers::LogLog::setInternalDebugging(true);
#endif
	const char* extension[] = { "".xml"", "".properties"", 0 };
	std::string altPrefix;
	helpers::Pool pool;

	for (auto baseName : DefaultConfigurationFileNames(altPrefix)) {
		int i = 0;
		for (; extension[i]; ++i) {
			File current_working_dir_candidate(baseName + extension[i]);
			if (current_working_dir_candidate.exists(pool)) {
				DefaultConfigurator::setConfigurationFileName(current_working_dir_candidate.getPath());
				DefaultConfigurator::setConfigurationWatchSeconds(5);
				break;
			}
			if (!altPrefix.empty()) {
				File alt_dir_candidate(altPrefix + baseName + extension[i]);
				if (alt_dir_candidate.exists(pool)) {
					DefaultConfigurator::setConfigurationFileName(alt_dir_candidate.getPath());
					DefaultConfigurator::setConfigurationWatchSeconds(5);
					break;
				}
			}
		}
		if (extension[i]) // Found a configuration file?
			return;
	}
	// Configuration file not f...",117.0,148.0,1.0,1.0,32.0,21,6,26,9,0,5,9,16,0,5,,0,0,0,0,0,void
15,55333,setOption,1,SyslogAppender.setOption,"void SyslogAppender.setOption (LogString,LogString)",main\cpp\syslogappender.cpp,"void SyslogAppender::setOption(const LogString& option, const LogString& value)
{
	if (StringHelper::equalsIgnoreCase(option, LOG4CXX_STR(""SYSLOGHOST""), LOG4CXX_STR(""sysloghost"")))
	{
		setSyslogHost(value);
	}
	else if (StringHelper::equalsIgnoreCase(option, LOG4CXX_STR(""FACILITY""), LOG4CXX_STR(""facility"")))
	{
		setFacility(value);
	}
	else if (StringHelper::equalsIgnoreCase(option, LOG4CXX_STR(""MAXMESSAGELENGTH""), LOG4CXX_STR(""maxmessagelength"")))
	{
		setMaxMessageLength(OptionConverter::toInt(value, 1024));
	}
	else
	{
		AppenderSkeleton::setOption(option, value);
	}
}",379.0,397.0,1.0,1.0,19.0,1,1,3,3,0,1,2,2,1,1,,0,1,4,2,2,void
16,48164,rolloverInternal,1,RollingFileAppender.rolloverInternal,bool RollingFileAppender.rolloverInternal (Pool),main\cpp\rollingfileappender.cpp,"bool RollingFileAppender::rolloverInternal(Pool& p)
{
	//
	//   can't roll without a policy
	//
	if (_priv->rollingPolicy != NULL)
	{

		{
				try
				{
					RolloverDescriptionPtr rollover1(_priv->rollingPolicy->rollover(this->getFile(), this->getAppend(), p));

					if (rollover1 != NULL)
					{
						if (rollover1->getActiveFileName() == getFile())
						{
							closeWriter();

							bool success = true;

							if (rollover1->getSynchronous() != NULL)
							{
								success = false;

								try
								{
									success = rollover1->getSynchronous()->execute(p);
								}
								catch (std::exception& ex)
								{
									LOG4CXX_DECODE_CHAR(lsMsg, ex.what());
									LogString errorMsg = LOG4CXX_STR(""Exception on rollover: "");
									errorMsg.append(lsMsg);
									LogLog::error(errorMsg);
									_priv->errorHandler->error(lsMsg, ex, 0);
								}
							}

							if (success)
							{
								if (rollover1->getAppend())
								{
									_priv->fileLength = Fil...",308.0,448.0,1.0,5.0,141.0,55,6,49,10,0,2,10,39,0,2,,0,0,2,1,1,bool
17,29735,newInstance,1,LiteralPatternConverter.newInstance,PatternConverterPtr LiteralPatternConverter.newInstance (LogString),main\cpp\literalpatternconverter.cpp,"PatternConverterPtr LiteralPatternConverter::newInstance(
	const LogString& literal)
{
	if (literal.length() == 1 && literal[0] == 0x20 /* ' ' */)
	{
		static WideLife<PatternConverterPtr> blank = std::make_shared<LiteralPatternConverter>(literal);
		return blank;
	}

	return std::make_shared<LiteralPatternConverter>(literal);
}",51.0,61.0,1.0,1.0,11.0,12,7,10,4,2,0,2,2,0,0,,0,0,2,1,1,PatternConverterPtr
18,15399,parseErrorHandler,1,DOMConfigurator.parseErrorHandler,"void DOMConfigurator.parseErrorHandler (Pool,ANY,apr_xml_elem*,AppenderPtr,apr_xml_doc*,AppenderMap)",main\cpp\domconfigurator.cpp,"void DOMConfigurator::parseErrorHandler(Pool& p,
	LOG4CXX_NS::helpers::CharsetDecoderPtr& utf8Decoder,
	apr_xml_elem* element,
	AppenderPtr& appender,
	apr_xml_doc* doc,
	AppenderMap& appenders)
{

	ErrorHandlerPtr eh;
	std::shared_ptr<Object> obj = OptionConverter::instantiateByClassName(
			subst(getAttribute(utf8Decoder, element, CLASS_ATTR)),
			ErrorHandler::getStaticClass(),
			0);
	eh = LOG4CXX_NS::cast<ErrorHandler>(obj);

	if (eh != 0)
	{
		eh->setAppender(appender);

		PropertySetter propSetter(eh);

		for (apr_xml_elem* currentElement = element->first_child;
			currentElement;
			currentElement = currentElement->next)
		{
			std::string tagName(currentElement->name);

			if (tagName == PARAM_TAG)
			{
				setParameter(p, utf8Decoder, currentElement, propSetter);
			}
			else if (tagName == APPENDER_REF_TAG)
			{
				eh->setBackupAppender(findAppenderByReference(p, utf8Decoder, currentElement, doc, appenders));
			}
			else if (tagName == LOGGER_REF)
			{
				LogString log...",326.0,382.0,1.0,44.0,57.0,26,7,35,16,0,1,5,9,0,1,,0,1,12,6,6,void
19,50218,names,3,LOG4CXX_NS.helpers.SimpleDateFormatImpl.AMPMToken.names,,main\cpp\simpledateformat.cpp,names,-1.0,-1.0,-1.0,-1.0,0.0,0,0,0,0,2,0,1,1,0,0,,0,0,0,0,0,
20,41005,toLevel,1,OptionConverter.toLevel,"LevelPtr OptionConverter.toLevel (LogString,LevelPtr)",main\cpp\optionconverter.cpp,"LevelPtr OptionConverter::toLevel(const LogString& value,
	const LevelPtr& defaultValue)
{
	size_t hashIndex = value.find(LOG4CXX_STR(""#""));

	if (hashIndex == LogString::npos)
	{
		if (value.empty())
		{
			return defaultValue;
		}
		else
		{
			LogLog::debug(
				((LogString) LOG4CXX_STR(""OptionConverter::toLevel: no class name specified, level=[""))
				+ value
				+ LOG4CXX_STR(""]""));
			// no class name specified : use standard Level class
			return Level::toLevelLS(value, defaultValue);
		}
	}

	LogString clazz = value.substr(hashIndex + 1);
	LogString levelName = value.substr(0, hashIndex);
	LogLog::debug(((LogString) LOG4CXX_STR(""OptionConverter::toLevel: class=[""))
		+ clazz + LOG4CXX_STR(""], level=["") + levelName + LOG4CXX_STR(""]""));

	// This is degenerate case but you never know.
	if (levelName.empty())
	{
		return Level::toLevelLS(value, defaultValue);
	}

	try
	{
		Level::LevelClass& levelClass =
			(Level::LevelClass&)Loader::loadClass(clazz);
		return levelClass.toLev...",303.0,361.0,1.0,1.0,59.0,36,5,34,11,2,6,5,6,0,6,,0,1,4,2,2,LevelPtr
21,45102,doConfigure,1,PropertyConfigurator.doConfigure,"ConfigurationStatus PropertyConfigurator.doConfigure (File,ANY)",main\cpp\propertyconfigurator.cpp,"spi::ConfigurationStatus PropertyConfigurator::doConfigure(helpers::Properties& properties,
	spi::LoggerRepositoryPtr hierarchy)
{
	hierarchy->setConfigured(true);

	static const WideLife<LogString> DEBUG_KEY(LOG4CXX_STR(""log4j.debug""));
	LogString value(properties.getProperty(DEBUG_KEY));

	if (!value.empty())
	{
		LogLog::setInternalDebugging(OptionConverter::toBoolean(value, true));
	}

	static const WideLife<LogString> THRESHOLD_PREFIX(LOG4CXX_STR(""log4j.threshold""));
	LogString thresholdStr =
		OptionConverter::findAndSubst(THRESHOLD_PREFIX, properties);

	if (!thresholdStr.empty())
	{
		hierarchy->setThreshold(OptionConverter::toLevel(thresholdStr, Level::getAll()));
		LogLog::debug(((LogString) LOG4CXX_STR(""Hierarchy threshold set to [""))
			+ hierarchy->getThreshold()->toString()
			+ LOG4CXX_STR(""].""));
	}

	LogString threadConfigurationValue(properties.getProperty(LOG4CXX_STR(""log4j.threadConfiguration"")));

	if ( threadConfigurationValue == LOG4CXX_STR(""NoConfiguration"") ...",159.0,214.0,1.0,1.0,56.0,25,6,24,11,0,3,3,3,0,3,,0,0,4,2,2,ConfigurationStatus
22,25645,format,1,HTMLLayout.format,"void HTMLLayout.format (LogString,ANY,Pool)",main\cpp\htmllayout.cpp,"void HTMLLayout::format(LogString& output,
	const spi::LoggingEventPtr& event,
	Pool& p) const
{
	output.reserve(m_priv->expectedPatternLength + event->getMessage().size());
	output.append(LOG4CXX_EOL);
	output.append(LOG4CXX_STR(""<tr>""));
	output.append(LOG4CXX_EOL);
	output.append(LOG4CXX_STR(""<td>""));

	m_priv->dateFormat.format(output, event->getTimeStamp(), p);


	output.append(LOG4CXX_STR(""</td>""));
	output.append(LOG4CXX_EOL);

	output.append(LOG4CXX_STR(""<td title=\""""));
	LogString threadName(event->getThreadName());
	output.append(threadName);
	output.append(LOG4CXX_STR("" thread\"">""));
	output.append(threadName);
	output.append(LOG4CXX_STR(""</td>""));
	output.append(LOG4CXX_EOL);

	output.append(LOG4CXX_STR(""<td title=\""Level\"">""));

	if (event->getLevel()->equals(Level::getDebug()))
	{
		output.append(LOG4CXX_STR(""<font color=\""#339933\"">""));
		output.append(event->getLevel()->toString());
		output.append(LOG4CXX_STR(""</font>""));
	}
	else if (event->getLevel()->isGreaterOrE...",83.0,173.0,1.0,1.0,91.0,70,6,88,13,0,6,5,6,1,5,,0,1,6,3,3,void
23,50225,format,1,LOG4CXX_NS.helpers.SimpleDateFormatImpl.GeneralTimeZoneToken.format,"void LOG4CXX_NS.helpers.SimpleDateFormatImpl.GeneralTimeZoneToken.format (LogString,apr_time_exp_t,Pool)",main\cpp\simpledateformat.cpp,"void format( LogString& s, const apr_time_exp_t&, Pool& /* p */ ) const
		{
			s.append(timeZone->getID());
		}",570.0,573.0,3.0,3.0,4.0,2,2,2,2,0,1,1,1,0,0,,0,1,6,3,3,void
24,61490,createWriter,1,WriterAppender.createWriter,WriterPtr WriterAppender.createWriter (OutputStreamPtr),main\cpp\writerappender.cpp,"WriterPtr WriterAppender::createWriter(OutputStreamPtr& os)
{

	LogString enc(getEncoding());

	CharsetEncoderPtr encoder;

	if (enc.empty())
	{
		encoder = CharsetEncoder::getDefaultEncoder();
	}
	else
	{
		if (StringHelper::equalsIgnoreCase(enc,
				LOG4CXX_STR(""utf-16""), LOG4CXX_STR(""UTF-16"")))
		{
			encoder = CharsetEncoder::getEncoder(LOG4CXX_STR(""UTF-16BE""));
		}
		else
		{
			encoder = CharsetEncoder::getEncoder(enc);
		}

		if (encoder == NULL)
		{
			encoder = CharsetEncoder::getDefaultEncoder();
			LogLog::warn(LOG4CXX_STR(""Error initializing output writer.""));
			LogLog::warn(LOG4CXX_STR(""Unsupported encoding?""));
		}
	}

	return WriterPtr(new OutputStreamWriter(os, encoder));
}",209.0,241.0,1.0,1.0,33.0,4,3,6,5,0,1,2,2,0,0,,0,1,2,1,1,WriterPtr
25,39989,encode,1,ODBCAppender.encode,"void ODBCAppender.encode (short unsigned**,LogString,Pool)",main\cpp\odbcappender.cpp,"void ODBCAppender::encode(unsigned short** dest,
	const LogString& src, Pool& p)
{
	//  worst case double number of characters from UTF-8 or wchar_t
	*dest = (unsigned short*)
		p.palloc((src.size() + 1) * 2 * sizeof(unsigned short));
	unsigned short* current = *dest;

	for (LogString::const_iterator i = src.begin();
		i != src.end();)
	{
		unsigned int sv = Transcoder::decode(src, i);

		if (sv < 0x10000)
		{
			*current++ = (unsigned short) sv;
		}
		else
		{
			unsigned char u = (unsigned char) (sv >> 16);
			unsigned char w = (unsigned char) (u - 1);
			unsigned short hs = (0xD800 + ((w & 0xF) << 6) + ((sv & 0xFFFF) >> 10));
			unsigned short ls = (0xDC00 + (sv & 0x3FF));
			*current++ = (unsigned short) hs;
			*current++ = (unsigned short) ls;
		}
	}

	*current = 0;
}",626.0,655.0,1.0,1.0,30.0,24,10,18,8,0,1,3,4,0,1,,0,1,6,3,3,void
26,4159,APRInitializer,1,APRInitializer.APRInitializer,ANY APRInitializer.APRInitializer (),main\cpp\aprinitializer.cpp,"APRInitializer::APRInitializer() :
	m_priv(std::make_unique<APRInitializerPrivate>())
{
	apr_pool_create(&m_priv->p, NULL);
	m_priv->startTime = Date::currentTime();
#if APR_HAS_THREADS
	apr_status_t stat = apr_threadkey_private_create(&m_priv->tlsKey, tlsDestructImpl, m_priv->p);
	assert(stat == APR_SUCCESS);
#endif
}",83.0,92.0,1.0,1.0,10.0,5,4,4,3,0,1,1,1,0,0,,0,1,0,0,0,ANY
27,50240,setTimeZone,1,LOG4CXX_NS.helpers.SimpleDateFormatImpl.GeneralTimeZoneToken.setTimeZone,void LOG4CXX_NS.helpers.SimpleDateFormatImpl.GeneralTimeZoneToken.setTimeZone (TimeZonePtr),main\cpp\simpledateformat.cpp,"void setTimeZone( const TimeZonePtr& zone )
		{
			timeZone = zone;
		}",575.0,578.0,3.0,3.0,4.0,1,1,2,2,0,1,1,1,0,0,,0,1,2,1,1,void
28,16449,parseLevel,1,DOMConfigurator.parseLevel,"void DOMConfigurator.parseLevel (ANY,ANY,apr_xml_elem*,LoggerPtr,bool)",main\cpp\domconfigurator.cpp,"void DOMConfigurator::parseLevel(
	LOG4CXX_NS::helpers::Pool& p,
	LOG4CXX_NS::helpers::CharsetDecoderPtr& utf8Decoder,
	apr_xml_elem* element, LoggerPtr logger, bool isRoot)
{
	LogString loggerName = logger->getName();

	if (isRoot)
	{
		loggerName = LOG4CXX_STR(""root"");
	}

	LogString levelStr(subst(getAttribute(utf8Decoder, element, VALUE_ATTR)));
	LogLog::debug(LOG4CXX_STR(""Level value for "") + loggerName + LOG4CXX_STR("" is ["") + levelStr + LOG4CXX_STR(""].""));

	if (StringHelper::equalsIgnoreCase(levelStr, LOG4CXX_STR(""INHERITED""), LOG4CXX_STR(""inherited""))
		|| StringHelper::equalsIgnoreCase(levelStr, LOG4CXX_STR(""NULL""), LOG4CXX_STR(""null"")))
	{
		if (isRoot)
		{
			LogLog::error(LOG4CXX_STR(""Root level cannot be inherited. Ignoring directive.""));
		}
		else
		{
			logger->setLevel(0);
		}
	}
	else
	{
		LogString className(subst(getAttribute(utf8Decoder, element, CLASS_ATTR)));

		if (className.empty())
		{
			logger->setLevel(OptionConverter::toLevel(levelStr, Level::getDebug(...",700.0,767.0,1.0,61.0,68.0,17,5,18,8,0,5,4,5,2,5,,0,2,10,5,5,void
29,43074,parse,1,PatternParser.parse,"void PatternParser.parse (LogString,ANY,ANY,PatternMap)",main\cpp\patternparser.cpp,"void PatternParser::parse(
	const LogString& pattern,
	std::vector<PatternConverterPtr>& patternConverters,
	std::vector<FormattingInfoPtr>& formattingInfos,
	const PatternMap& rules)
{

	LogString currentLiteral;

	size_t patternLength = pattern.length();
	int state = LITERAL_STATE;
	logchar c;
	size_t i = 0;
	FormattingInfoPtr formattingInfo(FormattingInfo::getDefault());

	while (i < patternLength)
	{
		c = pattern[i++];

		switch (state)
		{
			case LITERAL_STATE:

				// In literal state, the last char is always a literal.
				if (i == patternLength)
				{
					currentLiteral.append(1, c);

					continue;
				}

				if (c == ESCAPE_CHAR)
				{
					// peek at the next char.
					if (pattern[i] == ESCAPE_CHAR)
					{
						currentLiteral.append(1, c);
						i++; // move pointer
					}
					else
					{
						if (!currentLiteral.empty())
						{
							patternConverters.push_back(
								LiteralPatternConverter::newInstance(currentLiteral));
							formattingInfos.push_back(Forma...",115.0,304.0,1.0,1.0,190.0,91,17,89,18,2,5,20,31,2,1,,0,2,8,4,4,void
30,13379,setOption,1,DBAppender.setOption,"void DBAppender.setOption (LogString,LogString)",main\cpp\dbappender.cpp,"void DBAppender::setOption(const LogString& option, const LogString& value){
    if (StringHelper::equalsIgnoreCase(option, LOG4CXX_STR(""COLUMNMAPPING""), LOG4CXX_STR(""columnmapping"")))
    {
        _priv->mappedName.push_back(value);
    }
    else if (StringHelper::equalsIgnoreCase(option, LOG4CXX_STR(""DRIVERNAME""), LOG4CXX_STR(""drivername"")))
    {
        Transcoder::encodeUTF8(value, _priv->driverName);
    }
    else if (StringHelper::equalsIgnoreCase(option, LOG4CXX_STR(""DRIVERPARAMS""), LOG4CXX_STR(""driverparams"")))
    {
        Transcoder::encodeUTF8(value, _priv->driverParams);
    }
    else if (StringHelper::equalsIgnoreCase(option, LOG4CXX_STR(""DATABASENAME""), LOG4CXX_STR(""databasename"")))
    {
        Transcoder::encodeUTF8(value, _priv->databaseName);
    }
    else if (StringHelper::equalsIgnoreCase(option, LOG4CXX_STR(""SQL""), LOG4CXX_STR(""sql"")))
    {
        Transcoder::encodeUTF8(value, _priv->sqlStatement);
    }
    else
    {
        AppenderSkeleton::setOpti...",120.0,145.0,1.0,8.0,26.0,5,3,4,4,0,1,2,2,1,1,,0,1,4,2,2,void
31,50248,timeZone,3,LOG4CXX_NS.helpers.SimpleDateFormatImpl.GeneralTimeZoneToken.timeZone,,main\cpp\simpledateformat.cpp,timeZone,-1.0,-1.0,-1.0,-1.0,0.0,0,0,0,0,2,0,1,1,0,0,,0,0,0,0,0,
32,23628,hexdump,1,LOG4CXX_NS.hexdump,"LogString LOG4CXX_NS.hexdump (void*,uint32_t,HexdumpFlags)",main\cpp\hexdump.cpp,"LogString LOG4CXX_NS::hexdump(const void* bytes, uint32_t len, HexdumpFlags flags){
	LogString ret;
	const uint8_t* bytes_u8 = static_cast<const uint8_t*>(bytes);
	LogStream sstream;
#if LOG4CXX_LOGCHAR_IS_WCHAR
	const wchar_t fill_char = L'0';
	const wchar_t space_fill_char = L' ';
#else
	const logchar fill_char = '0';
	const logchar space_fill_char = ' ';
#endif

	if(flags & HexdumpFlags::AddStartingNewline){
		sstream << LOG4CXX_EOL;
	}

	for(uint32_t offset = 0; offset < len; offset += 16){
		if(offset != 0){
			sstream << LOG4CXX_EOL;
		}

		// Print out the offset
		sstream << std::hex << std::setw(8) << std::setfill(fill_char) << offset << std::resetiosflags(std::ios_base::fmtflags(0));

		sstream << std::setw(0) << LOG4CXX_STR(""  "");

		// Print out the first 8 bytes
		for(int byte = 0; byte < 8; byte++){
			if(offset + byte >= len){
				sstream << LOG4CXX_STR(""  "");
				if(byte != 8){
					sstream << LOG4CXX_STR("" "");
				}
				continue;
			}

			sstream << std::hex << std:...",34.0,116.0,1.0,1.0,83.0,91,10,93,14,0,2,19,38,2,0,,0,2,6,3,3,LogString
33,4177,~APRInitializer,1,APRInitializer.~APRInitializer,ANY APRInitializer.~APRInitializer (),main\cpp\aprinitializer.cpp,"APRInitializer::~APRInitializer()
{
	stopWatchDogs();
	isDestructed = true;
#if APR_HAS_THREADS
	std::unique_lock<std::mutex> lock(m_priv->mutex);
	apr_threadkey_private_delete(m_priv->tlsKey);
#endif
}",94.0,102.0,1.0,1.0,9.0,1,1,1,1,0,1,1,1,0,0,,0,1,0,0,0,ANY
